,text,label,predicted_label,match,confidence
3759,Mahigit 400 COVID-19 patients ang gumaling matapos sumailalim sa convalescent plasma treatment.,8,8,True,0.9797937
3760,Tinawag na “suntok  sa buwan” ni Senate Minority Leader Franklin Drilon  ang planong pagbili ng gobyerno ng 148 milyong doses ng  bakuna laban sa Covid-19  ngayong taon para sa 70 milyong  Pilipino.,1,1,True,0.46930572
3761,5 huli sa P1.7M shabu,6,6,True,0.93317896
3762,APRUBADO sa Department of Health (DOH) ang paggamit ng diaper at bra bilang alternatibong face mask sa harap naman ng pagtaas ng presyo at pagkaubos ng suplay nito.,0,8,False,0.90257746
3763,"INIHAIN ni Albay Rep. Joey Salceda ang pagtatayo ng komisyon na siyang mangangasiwa sa relief, resettlement, rehabilitation at livelihood services para sa mga nasalanta sa pagsabog ng bulkang Taal.",5,5,True,0.4460362
3764,52 OFWs dumagdag sa nahawa ng COVID-19,8,8,True,0.97662294
3765,Nakapagtala ng labingisang volcanic earthquake sa Bulkang Taal sa nakalipas na magdamag.,8,8,True,0.43698877
3766,4 sugatan matapos bumagsak ang ‘Wawa Bridge’ sa Pangasinan,8,8,True,0.6915049
3767,Duterte binati ng mga kongresista sa kanyang kaarawan,14,12,False,0.9352674
3768,NANAWAGAN ang labor leader at isa sa mga kumandidato sa pagkapresidente na si Ka Leody de Guzman ukol sa pagkakaaresto ng kanyang running mate sa pagkabise presidente na si Walden Bello.,12,12,True,0.96757585
3769,"Brand ng alcohol nanawagan, mag-ingat sa fake!",14,0,False,0.59783477
3770,"Ipinapaubaya na ng Palasyo ng Malakanyang sa Office of the Ombudsman ang pagre-release ng State of Assets, Liabilities and Networth (SALN) ni Pangulong Rodrigo Duterte para sa mga taong 2018 hanggang 2019.",4,13,False,0.47824857
3771,PINALAWIG ng Social Security System ang pagbabayad ng kontribusyon para sa first quarter ng taon hanggang sa Hunyo 30.,1,0,False,0.33328635
3772,SA Agosto 24 magbubukas ang klase para sa school year 2020-2021.,1,9,False,0.8621075
3773,TUMAGAL ng halos 41 oras ang sunog sa Malabon City.,8,9,False,0.8749057
3774,Big time oil price hike ulit bukas,0,0,True,0.9729585
3775,"Hiling na ekstensyon ni Marcos sa kasong diskwalipikasyon, pinaboran ng Comelec",4,12,False,0.9045043
3776,Italyano inaresto matapos awayin ang mga pulis,6,6,True,0.9469314
3777,MAAARI umanong kumuha ng one-time unemployment insurance benefit sa Social Security System ang mga matatanggal sa trabaho kaugnay ng coronavirus disease 2019.,1,9,False,0.3658514
3778,Ito ang mensahe ni House Speaker Alan Peter Cayetano sa joint hearing ng  on legislative franchises at on good government ang public accountability kanina.,12,5,False,0.45458856
3779,Gov. Jonvic Remulla sa isyu ng ‘doggy show’ sa Dasmariñas: Move on na,14,12,False,0.941477
3780,"Lovelife hugot ni Vice: Kung mahal ko, go! Pero kung hindi na, wala na",14,12,False,0.6395572
3781,MATAPOS ang halos isang buwan na may magandang panahon ay kasalukuyang binabantayan ng PAGASA ang isang low pressure area (LPA) na sa labas ng Visayas.,8,9,False,0.85914814
3782,"NASAKOTE ng pulisya ang limang lalaki at nasamsam umano sa kanila ang P102,000 halaga ng shabu sa Quezon City kagabi.",6,6,True,0.9774679
3783,KINONDENA ng CIBAC partylist ang pagbato sa bahay ng isang pasyente na nagpositibo sa Iloilo.,3,6,False,0.5969922
3784,KAKAILANGANIN na umanong palawigin ang produksyon ng ilang pabrika upang matiyak na sapat ang suplay ng pagkain sa pagpapalawig ng Enhanced Community Quarantine.,1,1,True,0.6963109
3785,Atienza inatras ang boto pabor sa anti-terror bill,12,5,False,0.58951193
3786,BINIGYAN ng exemption ng Quezon City government sa ipinatutupad na Enhanced Community Quarantine ang mga kompanya na magpapautang sa mga residente.,1,5,False,0.5426526
3787,"Lady solon nabahala, dexamethasone ibinibenta online, itinuturo pa ang paggamit",6,8,False,0.5480965
3788,INANUSYO ng mga health authorities sa South Korea na hindi na maaaring makahawa pa ang mga pasyente na nagpositibo muli sa COVID-19 matapos ideklara na virus-free.,8,8,True,0.9684011
3789,"Wow mali: Imbes na quarantine pass, ‘sabong pass’ nilabas ng residente",14,4,False,0.51143193
3790,PARURUSAHAN ang sino mang mangha- harass sa mga frontliners at mga pasyenteng may coronavirus disease o COVID-19 sa Las Piñas City matapos maipasa at mapirmahan ni Mayor Imelda Aguilar ang City Ordinance No. 1685-20.,6,8,False,0.7987199
3791,Bumagsak na Wawa Bridge sa Pangasinan —SARAH JANE ABALOS / CONTRIBUTOR,8,7,False,0.43695256
3792,Tuloy-tuloy na kampanya vs ilegal na POGO kailangan,6,5,False,0.6073783
3793,PINATUTULUNGAN ng Department of the Interior and Local Government (DILG) sa mga lokal na pamahalaan ang mga pampublikong paaralan at ipinagagamit ang Special Education Fund (SEF) para sa implementasyon ng Basic Education Learning Continuity Plan (BE-LCP) ng Department of Education (DepEd).,1,1,True,0.46160752
3794,TINIYAK ng Palasyo ang kahandaan ng gobyerno matapos namang ideklara ng World Health Organization (WHO) ang pandemic dulot ng coronavirus disease (COVID-19).,7,8,False,0.9612127
3795,"WALONG sundalo ang nasawi habang ilan pa ang nasugatan matapos makasagupa ang may 40 hinihinalang miyembro ng Abu Sayyaf sa  barangay Danag sa Patikul, Sulu, Biyernes ng hapon.",7,6,False,0.3143014
3796,Maliliit na online seller hindi target sa pagbubuwis na nais ng House panel,5,6,False,0.9426181
3797,55 pulis nagpositibo sa COVID-19,8,8,True,0.4855959
3798,INAPRUBAHAN ng Metro Manila Council (MMC) ang resolusyon na humihikayat sa mga lokal na pamahalaan sa Kalakhang Maynila na magpasa ng ordinansa o resolusyon para sa pagpapasara ng lahat ng mga pampubliko o pribadong sementeryo o libingan sa nalalapit na Todos los Santos.,5,5,True,0.9147102
3799,BUKOD sa regular holiday at walang pasok ang pagdiriwang ng Labor Day ay magkakaroon din ng “job fair” ang Department of Labor and Employment (DOLE) sa buong bansa.,9,9,True,0.4563797
3800,"Bangkay ng lalaki na inanod ng baha sa Ibaan, Batangas natagpuan ng PCG",8,6,False,0.7460298
3801,Insurance sa mga magsasaka inilarga sa Kongreso,5,5,True,0.90873164
3802,TIMBOG ang limang hinihinalang drug suspects sa magkakahiwalay na buy-bust operations sa Bicol region.,6,6,True,0.970811
3803,Nanawagan ang isang alyansa ng mga konsyumer sa Department of Health na repasuhin ang China-made rapid test kits dahil sa diumano’y pagiging inaccurate ng resulta nito.,5,8,False,0.5401104
3804,Duterte nagnegatibo sa COVID-19,14,8,False,0.8454577
3805,PANSAMANTALANG ipinatigil ang operasyon sa Times Square Park at Beep jeep terminal sa Araneta City.,1,7,False,0.8410691
3806,"UMAKYAT na sa 1,343 ang bilang ng mga overseas Filipino workers na nahawa ng coronavirus disease 2019.",8,8,True,0.47275302
3807,NAGBITIW si Socioeconomic Planning Secretary Ernesto Pernia sa kanyang katungkulan sa kasagsagan naman ng kampanya ng gobyerno kontra coronavirus disease (COVID-19).,12,12,True,0.46001756
3808,"Umaabot sa P1.623 bilyon ang panibagong pondong makukuha ng Department of Environment and Natural Resources (DENR) para sa rehabilitasyon ng Manila Bay, ayon kay Rep. Michael Defensor.",1,1,True,0.52394855
3809,“HINDI na tayo babalik sa mga issue na 35 years old na!” Ang mariing pahayag ng Presidential candidate na si Bongbong Marcos sa gitna ng natatanggap na batikos mula sa publiko.,12,12,True,0.93189484
3810,"Umabot na sa 42 ang bilang ng mga Pilipinong nasugatan sa pagsabog sa Beirut habang dalawa pa ang nawawala, ayon sa Department of Foreign Affairs (DFA).",13,8,False,0.56834406
3811,"Vice Mayor ng San Fernando, Pampanga positive sa COVID-19",8,8,True,0.9711891
3812,NADAGDAGAN ng 52 ang bilang ng mga overseas Filipino workers na nahawa ng coronavirus disease 2019.,8,8,True,0.7488324
3813,"Robinsons Pacencia, SM Bonus sugar ipinahinto ng FDA ang pagbebenta",1,0,False,0.61929625
3814,"2 LPA magpapaulan pa rin sa bansa, posibleng magsanib-pwersa – PAGASA",8,7,False,0.36634102
3815,"NAAKTUHAN ang chief of police ng Argao, Cebu sa kama kasama ang isang babaeng detainee matapos namang magsagawa ng raid sa police station ang mga kapwa pulis Huwebes ng gabi.",6,6,True,0.9279499
3816,"Babala ng oposisyon: Cha-cha ay pro-China, pro-political dynasty",12,12,True,0.9192993
3817,UMUWING nakangiti ang daan-daang taga-Tondo na dumalo sa grand rally ng Tutok to Win #140 Partylist sa pamumuno ni first nominee Sam Verzosa.,14,11,False,0.7593956
3818,"Jollibee, sumuko na nga ba sa McDo?",10,4,False,0.31713378
3819,"SINABI ni Presidential Security Group (PSG) Chief Col. Jesus Durante na nakatakda nilang kasuhan si ACT-CIS Rep. Eric Go Yap, na naunang nagpositibo sa coronavirus disease (COVID-19) matapos ilagay sa panganib ang buong Malacanang Complex.",7,8,False,0.38527757
3820,"Pagtatanggol sa Makabayan Bloc laban sa red tagging hindi gawain ng isang Speaker, ayon sa supporters ng Pangulo",12,11,False,0.7412537
3821,"SA susunod na linggo ay sisimulan ng pamahalaang lungsod ng Taguig ang pamimigay na P5,000 special emergency allowance sa 25,000 scholars ng siyudad.",9,1,False,0.55687743
3822,Barangay health workers gawing contact tracers para mabilis ang paghanap sa nahawa ng COVID-19,5,8,False,0.91861653
3823,Task force binuo ng QC para sa long term program vs Covid,5,6,False,0.37270233
3824,"Nagsimula ang sunog alas-9:09 ng gabi sa PA Finance Center sa Bayani Rd., Brgy. Fort Bonifacio, Taguig City.",8,9,False,0.86904
3825,NAGBABALA si  on Ways and Means chairman at Albay Rep. Joey Salceda sa hindi magandang epekto sa ekonomiya nang pagpapatagal sa pagsasabatas  tax reform program.,0,0,True,0.93941724
3826,DepEd pinapayagan ang mga eskwelahan na magsuspinde ng klase dahil sa init,9,9,True,0.64010805
3827,Ilegal na pag-aresto sa 2 Muslim pinaiimbestigahan sa Kamara,6,6,True,0.946273
3828,1.1M LIBREng sakay naibigay sa health workers,1,1,True,0.54326034
3829,NANGANGAMBA ang Bayan Muna na ang panukalang junk food tax ay mauwi sa pagtaas ng presyo hindi lamang ng chichiria kundi maging ng mga pangkaraniwang pagkain na siyang kayang bilhin ng ordinaryong Pilipino.,0,0,True,0.9438422
3830,"Nakapagtala ang Makati Health Department (MHD) ng 1,103 aktibong kaso ng COVID-19 sa lungsod noong Agosto 14.",8,8,True,0.91508967
3831,"9 preso, 9 tauhan ng BJMP nahawa ng COVID-19",8,8,True,0.47270662
3832,"UMAKYAT na sa 2,233 ang bilang ng mga overseas Filipino workers na nahawa ng coronavirus disease 2019.",8,1,False,0.40605932
3833,Obispo ng Batanes humihingi ng tulong para sa mga nabiktima ng Bagyong Kiko,1,13,False,0.4297512
3834,Francis Leo Marcos: Wala akong ginawang hindi maganda,14,12,False,0.9533835
3835,Magnitude 4.1 lindol yumanig sa Occidental Mindoro,8,9,False,0.65938956
3836,4 exotic pets kinumpiska ng DENR,6,8,False,0.27394432
3837,WATCH: DepEd iniimbestigahan mga palpak na self-learning modules,5,5,True,0.61963177
3838,ARESTADO ang isang lalaki at isang babae na naaktuhan umano habang gumagamit ng shabu sa Quezon City kahapon.,6,6,True,0.96976894
3839,"NAGLABAS na ng official statement ang pamunuan ng Ateneo de Manila University hinggil sa naganap na madugong pamamaril sa loob ng kanilang campus sa Quezon City kahapon ng umaga, July 24.",6,7,False,0.44041234
3840,ITINAAS ng Philippine Atmospheric Geophysical and Astronomical Services Administration ang tropical cyclone warning signal no. 3 sa mga lugar sa Luzon at Visayas.,8,8,True,0.42897922
3841,"4 nasawi, 14 sugatan sa pananalasa ng bagyong Ambo sa E.Samar",8,6,False,0.43079966
3842,ISANG rescue operation ang isinagawa ng Department of Social Welfare and Development (DSWD) para sa mga namamalimos na mga Badjao sa Metro Manila.,1,8,False,0.697037
3843,"Ekonomiya pwede buhayin, pero namatay sa COVID hindi na–Cayetano",2,0,False,0.9188079
3844,19 pang ruta ng modern jeepney bubuksan ngayong linggo,1,9,False,0.4239555
3845,Duterte  naka-self-quarantine sa kanyang kaarawan,14,12,False,0.74185455
3846,"Posibleng bawiin ng susunod na Kongreso ang mga insentibong nakapaloob sa prangkisa ng San Miguel airport sa Bulacan kung hindi maayos na mailalatag ang mga probisyon ng panakulang batas na ito, ayon sa ilang senador.",5,5,True,0.7864824
3847,"Hindi muli bababa sa 2,000 ang naitalang bagong kaso ng Coronavirus Disease o COVID-19 sa Pilipinas.",8,8,True,0.95574725
3848,"Lotto, Keno tigil bola",14,14,True,0.9404832
3849,"PATAY ang isang lalaki nang masalpok ng 10-wheeler truck ang sinakyan niyang motorsiklo, sa Paoay, Ilocos Norte, Huwebes ng gabi.",8,6,False,0.960112
3850,3 dakip sa P6.36M marijuana,6,6,True,0.960388
3851,Late loan payment ng mga guro hindi dapat patawan ng penalty,3,4,False,0.40313205
3852,NAGSAGAWA ng operasyon ang mga ahensya ng gobyerno laban sa lumalabag sa batas-trapiko.,6,7,False,0.47451356
3853,Kiray Celis niregaluhan ng P63k ang ama nang magdiwang ng 63rd birthday; OK lang maubos ang ipon sa money cake,14,6,False,0.29450342
3854,ABS-CBN franchise di na matatalakay ng Kamara,12,14,False,0.33323076
3855,"UMAPELA si ABS-CBN vice chairman Atty. Augusto “Jake” Almeda-Lopez sa Kongreso na kilalanin ang naging kontribusyon ng channel 2 at ang 11,000 empleyado na umaasa rito.",12,12,True,0.88659
3856,Pumalag ang Palasyo ng Malakanyang sa pahayag ni Cagayan Governor Manuel Mamba na dapat na bawasan ang sweldo ng mga guro dahil wala namang ginagawa habang may pandemya sa COVID-19.,3,5,False,0.3496188
3857,"Panukalang pagtatayo ng PUP Caloocan City North campus, pasado na sa Senado",1,5,False,0.44610617
3858,ARESTADO ang anim katao sa magkakahiwalay na drug operation sa Quezon City.,6,6,True,0.9679043
3859,500 tricycle driver sa Navotas gagawing partner ng Grab,1,1,True,0.4432261
3860,Duterte maglalabas ngayong gabi ng desisyon kung mananatili ang umiiral na GCQ sa NCR,5,12,False,0.5715553
3861,10 kilong marijuana nasabat sa QC,6,6,True,0.9751949
3862,Cebu City ECQ hanggang May 30,1,14,False,0.5206045
3863,"DOTr, inatasan ang PCG na mag-deploy ng K9 units sa lahat ng railway stations sa NCR",7,1,False,0.5958873
3864,Ayon sa Philippine Institute of Volcanology and Seismology naramdaman ang lindol alas-6:56 ng gabi.,8,9,False,0.72641164
3865,DAHIL walang suot na facemask nabuko ang isinasagawang shabu session sa isang bahay sa Quezon City kahapon.,6,6,True,0.46474427
3866,Bilang ng enrollees sa public schools umabot sa 21 milyon,1,1,True,0.64702284
3867,Sabong bawal pa rin– DILG,6,5,False,0.30569714
3868,LPA lumalapit sa Mindanao,8,14,False,0.3874219
3869,Pumalo na sa mahigit 1.15 milyon ang bilang ng mga nasawing COVID-19 patient sa buong mundo.,8,8,True,0.8853108
3870,NATUKOY na ng Department of Justice (DOJ) ang pangalan at lokasyon ng nagbanta ng rape sa anak nina Sen. Francis Pangilinan at Sharon Cuneta.,6,6,True,0.9768844
3871,Icad stint ni Leni aprub sa Pinoy–survey,11,12,False,0.92819
3872,"DALAWANG pusa sa New York ang mga kauna-unahang alagang hayop sa US na nagpositibo sa COVID-19, ayon sa mga opisyal.",8,8,True,0.9224908
3873,Kamara may 98 kumpirmadong kaso ng Covid-19,8,8,True,0.93570536
3874,Pasado na House Committee on Ways and Means ang panukala upang bigyan ng diskwento ang bayad sa pagpapadala ng mga remittance ng mga overseas Filipino worker (OFW) sa kanilang mga pamilya sa bansa.,0,5,False,0.786346
3875,"INAPRUBAHAN na ni Pasig City Mayor Vico Sotto ang local ordinance na ipinagbabawal ang lahat ng klase ng pagsusugal, online man ‘yan o offshore gaming operations.",6,5,False,0.9369333
3876,Nadagdagan pa ang bilang ng kumpirmadong kaso ng coronavirus disease o COVID-19 sa Philippine National Police (PNP).,8,8,True,0.94675213
3877,Lahat ng korte sa Calapan City sarado hanggang Aug. 26,1,6,False,0.30407757
3878,"Tinanggihan ng 6 ospital, bagong panganak namatay",8,8,True,0.9202885
3879,"DOLE, tiniyak ang buong suporta sa 2 nakaligtas at iba pang nawawalang Filipino seafarer sa Japan",7,13,False,0.6584159
3880,NAKIPAG-UGNAYAN ang Department of Social Welfare and Development (DSWD) na pinamumunuan ni Erwin Tulfo sa Public Attorney’s Office para tulungan ang mga single mothers na kumuha ng sustento o child support para sa mga anak.,3,9,False,0.5467012
3881,"1,388 pasahero, stranded sa mga pantalan bunsod ng Bagyong Ofel",8,9,False,0.7943804
3882,MAS higit na kailangan umano ngayon na sundin ng Department of Education ang nakasaad sa Magna Carta for Public School Teachers kaugnay ng medical examination sa mga guro bago ang pasukan.,8,5,False,0.85315084
3883,Duterte sinagot si Goma matapos ang pahayag vs mga bumabalik na kababayan,12,12,True,0.9644617
3884,"4 kalaboso sa overpriced na alkohol, binebenta ng P875/galon",6,6,True,0.92270577
3885,Nasunugan sa Mandaluyong inulan ng ayuda,1,9,False,0.4345689
3886,P230M jackpot hindi tinamaan,14,14,True,0.90904784
3887,"8 local pharma companies interesadong gumawa ng COVID-19 vaccines, ayon sa DOST",1,8,False,0.30428785
3888,Special session para sa economic bills hiniling,12,0,False,0.7252418
3889,Pinasimulan na ni Mayor Vico Sotto na papalitan ang mga floor tiles sa public market ng Pasig City na umano’y matagal nang inerereklamo dahil madulas.,9,1,False,0.73173994
3890,"BUKOD sa pagsuporta sa mga health frontliners, kailangan din umanong tulungan ng gobyerno ang mga frontliner sa food production.",1,1,True,0.7370526
3891,"28 pang Filipino abroad, gumaling sa COVID-19",8,8,True,0.9623045
3892,MANANATILI sa puwesto si National Capital Region Police Office (NCRPO) director Major Gen. Debold Sinas habang inihahanda ang mga kaso sa kanya at iba pang pulis na nasa likod ng kontrobersyal niyang birthday party loob mismo ng NCRPO headquarters sa Camp Bagong Diwa sa Taguig City.,6,12,False,0.7309821
3893,Nagpositibo sa coronavirus disease 2019 si dating Sen. Bongbong Marcos.,8,8,True,0.50882095
3894,"‪ Cebu City at Mandaue City mananatili sa ECQ; NCR, Bataan, Bulacan, Nueva Ecija, Pampanga, Zambales, Angeles City at Laguna, nasa modified ECQ",5,12,False,0.5434373
3895,2 pang ruta ng bus bubuksan bukas,1,9,False,0.57807434
3896,PINAGPAPALIWANAG ng Quezon City government ang isang kapitan ng barangay dahil sa isinagawang parada sa kanyang lugar kahit na ipinatutupad ang Enhanced Community Quarantine.,6,6,True,0.7410136
3897,"Sa harap ng pandemya, mga mamamayan sa mundo nagdiwang sa pagpasok ng Bagong Taon",10,9,False,0.48964724
3898,ITINANGGI ng Department of Health na ipinag-utos nito sa isang ospital sa Metro Manila na itigil na ang pagbibilang ng mga namamatay sa coronavirus disease 2019.,8,8,True,0.92092127
3899,NANGANGAMBA si National Police chief Gen. Archie Gamboa para sa kanyang mga tauhan na naka-assign sa mga quarantine checkpoint.,7,6,False,0.45203984
3900,Nahuli na at agad kinasuhan ang lalaki na nanakit ng isang 65-anyos na Filipino-American sa New York City.,6,6,True,0.88690674
3901,PINAG-IINGAT ngayon ang publiko ng Green Cross Philippines tungkol sa mga pekeng alcohol na dala ang kanilang pangalan.,8,6,False,0.37405515
3902,UMAPELA si ACTS-OFW chairman John Bertiz III sa mas mabilis na coronavirus disease 2019 testing sa mga umuuwing overseas Filipino workers.,1,8,False,0.9600859
3903,IPINAG-UTOS ni Marikina Mayor Marcy Teodoro ang pagpapalaya sa 10 katao na hinuli ng mga pulis habang namimigay ng relief goods.,6,6,True,0.8996018
3904,"NAGMAHAL ang presyo ng toilet paper sa bansa bunsod ng problema sa supply at demand ngayong panahon ng Covid-19, ayon sa  platform na Finder.",0,0,True,0.648129
3905,2 lalaki huli sa shabu,6,6,True,0.9006844
3906,"UMAKYAT na sa 2,845 ang bilang ng mga overseas Filipino workers na nahawa ng coronavirus disease 2019.",8,8,True,0.46471548
3907,Pinal na listahan ng mga lugar na mananatili ang ECQ hanggang Mayo 15 inilabas,1,9,False,0.3750545
3908,Eleazar itinalagang PNP OIC matapos magpositibo sa Covid-19 si Sinas,6,8,False,0.94644076
3909,No balance billing sa COVID-19 cases hiniling sa PhilHealth,3,8,False,0.95180535
3910,DAPAT umanong ikonsidera ng Department of Health ang pag-aaral na isinagawa ng World Health Organization kaugnay ng bakuna laban sa pneumonia.,5,8,False,0.97155905
3911,Inaasahan na raratipikahan na ng Senado at Kamara ang inaprubahang ulat para sa isinusulong na P4.5 trillion 2021 national budget.,5,0,False,0.8794771
3912,"NILINDOL ang Batangas kanina, ayon sa Philippine Institute of Volcanology and Seismology.",8,8,True,0.95943546
3913,NASAMSAM ng Quezon City Police ang mahigit P14 milyon halaga ng shabu sa Quezon City kagabi.,6,6,True,0.9712592
3914,Lalaki tumambay ng madaling araw huli sa shabu,6,6,True,0.39490005
3915,"Nangako ang McDonald’s Philippines ng 50,000 meals na ipamimigay sa medical health workers, police, local government unit (LGU) volunteers, government agencies at ",1,1,True,0.7055619
3916,Halos 7K swab test naisagawa sa community-based testing ng QC,8,8,True,0.7994282
3917,"Scientists, doktor di sigurado… Covid-19 naikakalat nga ba ng utot?",8,8,True,0.95062256
3918,"Ito ang naging pahayag ni Senador Christopher “Bong” Go matapos pulungin, araw ng Martes (October 13), ni Pangulong Rodrigo Duterte sina Taguig Congressman Alan Peter Cayetano at Marinduque Congressman Lord Alan Velasco na una nang nagbangayan sa pagka-Speaker.",12,12,True,0.95975125
3919,"KASUNOD nang suspensyon ng mass gatherings bunsod ng coronavirus disease (COVID-19), bawal rin munang lumabas para sa ‘palaspas’ ang mga Katolikong Pinoy.",8,8,True,0.9414677
3920,50 degrees celsius heat index naitala sa Cavite,8,9,False,0.83730835
3921,KINUMPIRMA ni Presidential Security Group (PSG) Chief Col. Jesus Durante III na nakauwi na si Pangulong Duterte sa Davao City matapos namang mapasama ang lungsod sa  quarantine (GCQ) simula ngayong araw.,7,12,False,0.89042383
3922,Nagsumite na ang Judicial and Bar Council kay Pangulong Rodrigo Duterte ng shortlist ng walong nominado para sa bakanteng pwesto sa Korte Suprema.,4,12,False,0.9480197
3923,"Walang bentahan ng lotto tickets at wala ring lotto draw ngayong araw ng Pasko, Disyembre 25, at sa Bagong Taon, Enero 1, 2021.",14,14,True,0.8805281
3924,ARESTADO ang 70-anyos na babae at tatlong iba pa sa isinagawang buybust operation ng pulisya sa Quezon City.,6,6,True,0.9463441
3925,"PRC licensure exam sa Mayo at Hunyo, tuloy na",1,14,False,0.49874413
3926,20 degrees Celsius naitala sa Metro Manila ngayong umaga,14,9,False,0.8489179
3927,MAHIGIT sa 10 milyong pamilya na umano ang nabigyan ng tulong pinansyal sa ilalim ng Social Amelioration Program ng Department of Social Welfare and Development.,1,9,False,0.7443205
3928,"Kagawad naki-party, nalunod",14,11,False,0.5897875
3929,For sale: matinding pamatay-Covid-19,8,8,True,0.957074
3930,ISA nang ganap na “Severe Tropical Storm” ang bagyong Neneng at tumama na ito sa lupa ng Cagayan kaninang umaga.,8,9,False,0.79516995
3931,IKINATUWA ng Palasyo na negatibo si ACT-CIS Rep. Eric Go Yap matapos umanong magkamali ang,14,6,False,0.48302305
3932,KALABOSO ang 36-anyos na lalaki na nagbebenta umano ng pekeng alkohol sa Quezon City.,6,6,True,0.9480839
3933,INAASAHANG maaprubahan sa huling linggo ng sesyon ng Kongreso ang panukala na magbibigay ng dagdag na proteksyon sa mga health workers at overseas Filipino workers laban sa diskriminasyon kaugnay ng coronavirus disease 2019.,3,5,False,0.7688064
3934,"‘Shoot to kill’ order di basta-basta ipatutupad – DILG, PNP",6,6,True,0.807602
3935,UMAKYAT umano sa P28 ang presyo ng surgical mask dahil sa mahal ng raw materials sa paggawa nito.,0,0,True,0.90514785
3936,"Tumumba ang mga poste ng kuryente  dahil sa lakas ng hanging dala ng Bagyong Rolly sa Tabaco, Albay. (AFP)",8,9,False,0.8708963
3937,INIREKOMENDA ng Department of the Interior and Local Government (DILG) na patawan ng disciplinary action ang 20 kapitan ng barangay sa Metro Manila na lumabag sa  quarantine (ECQ) protocols.,6,6,True,0.9155435
3938,Duterte tiniyak ang pagkampi sa US sakaling madamay ang mga Pinoy sa pag-atake ng Iran,7,13,False,0.8179086
3939,House Speaker Alan Peter Cayeta (kaliwa) at Lord Allan Velasco,14,12,False,0.9105971
3940,UMAPELA ang Bayan Muna kay Pangulong Duterte na bawiin ang pagdaragdag ng 10 porsyento sa buwis na ipinapataw sa imported na produktong petrolyo.,0,5,False,0.6318582
3941,Isko sinuspinde ang klase sa Maynila mula Marso 9-15 sa harap ng banta ng coronavirus,8,8,True,0.7645096
3942,"MAAARING ipamigay sa frontliners at mga ospital ang milyun-milyong halaga ng medical supplies na nakumpiska ng mga otoridad sa hoarders at profiteers kung sakaling magkaubusan sa nagpapatuloy na krisis na dulot ng 2019-Coronavirus disease (COVID-19), ayon sa pulisya.",1,8,False,0.42836744
3943,AFP chief negatibo na sa COVID-19,8,8,True,0.97706544
3944,"Ilang lugar sa Visayas, Mindanao positibo sa ‘red tide’ – BFAR",8,9,False,0.5434323
3945,Kasama ng sambayanang Pilipino ay ginunita ng search giant na Google ang Araw ng Kalayaan ngayong Sabado.,10,10,True,0.76801807
3946,KASABAY ng pista ng Itim na Nazareno ay nagpaabot ng mensahe ang Pangulong Bongbong Marcos para sa mga deboto.,10,12,False,0.95733
3947,"Nagbebenta ng overpriced na itlog, malalagot",6,0,False,0.60245705
3948,Dine-in restaurant hihilingin na payagan nang magbukas sa GCQ,5,14,False,0.5755454
3949,“New normal arrangement” sa kolehiyo,9,9,True,0.49827003
3950,Marcoleta at Zarate nagkainitan sa Panatang Makabayan,12,12,True,0.4878236
3951,Double standard sa quarantine nakita sa birthday ni Sinas,3,14,False,0.48436892
3952,"Bagyong Julian, posibleng lumabas ng PAR sa Lunes ng gabi",8,9,False,0.541104
3953,NAKAPAGBIGAY ang Philippine Charity Sweepstakes Office ng P63.5 milyong tulong sa mga mahihirap na pasyente sa loob ng isang linggo.,1,9,False,0.5701275
3954,MAHIGPIT ang paalala ng barangay Dasmarinas Village sa Makati City sa pamilya ni Senador Manny Pacquiao at mga kasambahay nito na huwag na huwag lalabas ng bahay dahil sa posibleng na-exposed na ito sa  COVID-19.,8,8,True,0.44375122
3955,Alak na ipinadala sa GrabExpress hindi idineklara ng kustomer,6,5,False,0.5278752
3956,"Gov. Remulla may apela para sa middle class, sumulat kay Pangulong Duterte",12,12,True,0.78313714
3957,"INUTUSAN ng Department of Interior and Local Government ang mga mayor at kapitan ng barangay sa Metro Manila at pulisya na pagbawalan ang mga estudyante sa mall, movie houses, palengke at iba pang matataong lugar.",8,7,False,0.28223798
3958,"UMABOT sa 39.7 degrees Celsius ang temperatura sa Echague, Isabela.",14,9,False,0.85478103
3959,Sangkot sa Atio hazing hindi dapat palayain,6,6,True,0.5885994
3960,"PLDT na-hack; hackers nagbanta sa Globe, you’re next",7,7,True,0.92621315
3961,"SIMULA sa susunod na linggo ay tatanggap na ng mga pasyenteng may coronavirus disease o Covid-19 ang Philippine Arena, ayon kay National Task Force on COVID-19 chief implementer Secretary Carlito Galvez, Jr.",8,8,True,0.9691022
3962,Single mom pinatay sa pamamagitan ng kable ng charger; krimen nasaksihan ng anak,6,6,True,0.30476463
3963,Nangangamba sa kanilang kalusugan ang mga kawani ng House of Representatives kaya umaapela ito sa Department of Health (DoH) na pansamantalang isara ang tanggapan habang nagsasagawa ng paglilinis at contact tracing matapos na rin magkaroon ng 98 confirmed cases mula noong Nobyembre 10.,8,8,True,0.976708
3964,Pekeng DOST face shield ibinebenta online,6,7,False,0.8206083
3965,"Mag-ama sa Cambodia tinamaan ng ‘bird flu’, batang babae patay – W.H.O",8,8,True,0.9325841
