text,code_frames,label
"Some people are mixing gay marriage and non-discrimination laws. These are two different things.

Non-discrimination laws say that your business has to serve everyone equally, whether for a marriage or civil union.
",4,3
Elusive Equality,4,3
"why should I discriminate against their civil marriage? I shouldn't, and I won't.""",4,3
" marriage equality is unrelated to these issues.
",4,3
Toward Marriage Equality in New Jersey,4,3
He has maintained his innocence ,4,3
"t's a crapshoot if you're condemned by the government to die and you happen to be innocent -- a crapshoot with tremendously long odds. You may convince some court of your innocence on appeal. Most likely you won't.
",4,3
What Do Immigrants Deserve? A Warm Welcome and the Usual Benefits -- but Not Affirmative Action,4,3
 but because of improper jury selection,4,3
The Ruling: PANTS ON FIRE!,4,3
unalienable rights,4,3
Bratt gunning for truth on licenses,4,3
 both laws treat people not for what they have done or plan to do but for what they say and with whom they associate.,4,3
"
Death penalty again rejected Racial makeup of juries",4,3
"""In the spirit of 'One City,' and assuring the equal treatment of citizens and noncitizens alike, I am delighted to sign to this,"" Gray said.",4,3
Gun rights-advocating local Fox reporter has told different versions of 'home invasion',4,3
"Davis, who is black, has repeatedly denied he fatally shot white off-duty Savannah cop Mark MacPhail on Aug. 19, 1989.",4,3
How Georgia's high court has dropped the ball during 25 years of reviewing death sentences.,4,3
"""deprives individuals of access to an institution of fundamental legal, personal, and social significance . . . because of a single trait,"" namely their sexual orientation,",4,3
"""same rights as traditional marriages",4,3
"Both men were convicted, but they were freed in 1999 --- five days before Williamson was scheduled to die by lethal injection --- after DNA evidence proved their innocence.",4,3
"The records show prosecutors have won conviction against black men, hiding evidence that the real killers were white. They also have prosecuted a wife, hiding evidence that her husband committed suicide. And they have prosecuted parents, hiding evidence their daughter was killed by wild dogs.",4,3
" It said that marriage is such a ""vital social institution"" that no group should be treated as second-class citizens and denied its benefits and protections.
",4,3
Passing gay marriage laws big step toward decency,4,3
"achievable goal such as a federal civil rights bill outlawing private-sector discrimination based on sexual orientation.
",4,3
" the black man with the gun was not a hero in action, but ""a suspect brandishing a pistol,""",4,3
"She said the beatings by the white deputies were ""50 percent racism, 50 percent hatred.""",4,3
Marriage equality for all,4,3
Gays push for same rights as those married,4,3
Why Innocent People Confess,4,3
unfair,4,3
" Also, last year, Earl Washington Jr. became the first Virginia death row inmate to be exonerated by DNA testing.",4,3
Why is only one side in the gun culture war required to show respect?,4,3
Treat Detained Migrants Fairly,4,3
Morgenthau has seen two people wrongly convicted of murder by his office.,4,3
Another measure strengthens older state laws that ban discrimination against gays in housing and employment.,4,3
Florio to Allow Smokers Rights To Become Law,4,3
"ecause of the arbitrary and unfair ways in which the death penalty is administered, and because of the great potential for terrible mistakes to be made.
",4,3
TALE OF WRONGLY JAILED RESONATES,4,3
to level the playing field,4,3
until he fulfills a promise to appoint a panel to study racial disparities in the death penalty process.,4,3
Other researchers said the findings are consistent with other studies on color and point to a skin-tone prejudice that goes beyond race.,4,3
"""It really was a means for how we can recruit new teachers,"" Benaim said. ""The way it is now, it almost makes it more biased, because it singles out administrators.""
",4,3
" Eliminating these discriminatory laws isn't the first step toward permitting same-sex marriage. Rather, righting these wrongs is recognition that these discriminatory laws affect thousands of Minnesotans and undermine our state's commitment to fairness.",4,3
Clinton's claim that 40% of guns are sold at gun shows and online is based on outdated data,4,3
Civil rights,4,3
A victory for equality,4,3
"declaring the state's capital justice system ""haunted by the demon of error.""",4,3
marriage laws were discriminator,4,3
"
NICOTINE ADDICTS JUST WANT A LITTLE FAIRNESS ON TAXES",4,3
 to continue the state's discriminatory policy of denying gay and lesbian couples the freedom to marry.,4,3
"""If David had been a woman, they would have brought him in right away,"" Compton said. ""It is those types of things that married people should realize are important to us, too.""
",4,3
harges of racism cloud Utah death case ,4,3
"DESPITE NEW ADVERB, TRUMP'S CLAIM ABOUT CLINTON WANTING TO 'ABOLISH' 2ND AMENDMENT IS STILL FALSE",4,3
"aying there is ample evidence of their innocence, are turning from the courts to the court of public opinion to make a final, desperate plea.
",4,3
"""divisive and discriminatory efforts to deny rights and benefits to same-sex couples.""",4,3
alleged racist,4,3
"
Fair or Foul?",4,3
News of the ruling spread quickly through the nation's prisons. Joyous shrieks echoed throughout death rows of 40 states as almost 700 people learned they were no longer condemned to die.,4,3
"Is Virginia for all lovers?
",4,3
FACT-CHECKING O'MALLEY'S CLAIM THAT HILLARY CLINTON FLIPS ON GUN ISSUES 'EVERY ELECTION',4,3
" but instead on impermissible prejudice.""",4,3
 and this year it extended protections against discrimination to gays.,4,3
Civil unions are only fair,4,3
This one group gets 70 percent of high-skilled foreign worker visas,4,3
Bernie Sanders resurrects a 'zombie' claim on gun sales without background checks;,4,3
 to treat married gay couples the same as opposite-sex spouses,4,3
On Persecution,4,3
"A federal policy that requires immigrants with certain criminal convictions to be detained without bond while they wait for their cases to be heard is excessive, costly and has resulted in lengthy and unnecessary detentions of immigrants in Maryland, according to a report by the American Civil Liberties Union of Maryland.",4,3
"Every DNA reversal is a lesson in the problems with one prosecutorial tool or another. Witnesses are unreliable. Criminals will lie in exchange for lenient treatment. Mr. Lloyd's case shows that even a signed confession is not always what it seems. And it provides further proof that the American justice system is imperfect at best, and frequently far too flawed to rely on capital punishment. In 1985 Mr. Lloyd's judge decried Michigan's lack of a death penalty, but its absence now appears to be all that prevented him from sentencing an innocent man to die.",4,3
"110 Wrongful Convictions, and Counting",4,3
New Jersey Civil Union Board Hears Bias Charge,4,3
"As Andrews' execution nears, the NAACP has launched a campaign demanding ''equal justice.'' ''Everything he did was hideous,'' says Alberta Henry, 71, head of the NAACP of Salt Lake City. ''I don't care what sentence he gets - as long as it's not death.''
",4,3
"As a movement, labor learned a long time ago that we had to unite across our differences   ethnic, cultural, personal, religious   and support a vision of equality and respect for all, not just in the workplace, but in every sphere of life. We understand that where we don't have equality, we have discrimination and discrimination allows us to be divided and conquered. That's why we are committed to justice for all and equality for all.
",4,3
"erhaps it is not relevant that he is reputed to see things the prosecution's way.
",4,3
"Trump was careful to add that minority workers have been among those ""hit hardest"" by unfettered immigration. But there is a racially charged history to the idea that immigrant workers depress American wages, an argument that led to the country's first immigration restriction law: the Chinese Exclusion Act of 1882.",4,3
"
The Federal Commission on Civil Rights decided today to seek to determine if sentiment against Asian Americans, especially new immigrants, has increased in recent years.",4,3
LESS THAN 1% OF NONCOMPLIANT GUN DEALERS GET THEIR LICENSES REVOKED,4,3
'Legal Lynching',4,3
 saying the state was unfairly targeting them,4,3
"To legally purchase a firearm in Georgia is more difficult. While you can register to vote via different methods, purchasing a firearm must be done in person. Even if you order a firearm from out of state, it must be transferred though a federally licensed Georgia dealer.
",4,3
Rights and freedoms,4,3
 Schlup says he has new evidence showing his innocence,4,3
Gay couple's bias case advances Illinois Department of Human Rights finds evidence of discrimination.,4,3
"give the equivalent of marriage to same-sex couples. A year later, too often that has not been the case, according to a troubling report released by the New Jersey Civil Union Review Commission.",4,3
"""They are not pointing to Mexicans or Chinese,"" he said. ""Why are they pointing to Pakistanis?""",4,3
 available to other married couples.,4,3
"Taking away benefits that legal immigrants have earned amounts to a Contract on America and must not be allowed. If this country doesn't want to extend benefits to legal immigrants in the future, applicants should be so informed, and Americans should expect the same treatment when they go to live in foreign countries.",4,3
"r. Brown's conviction was thrown out in March when Judge Donald Graham of Federal District Court eliminated his confession. Judge Graham also found fault with the way detectives persuaded Mr. Brown to waive his right to remain silent.
",4,3
" ""If the defendant is black and the victim is white, you are 22 times more likely to get the death penalty.""",4,3
PROSECUTOR IN CIA CASE ACCUSED OF BIAS,4,3
perhaps because he was gay,4,3
Decision a small step toward equality,4,3
IS IT LEGAL TO EXECUTE AN INNOCENT PERSON?,4,3
Evidence Not Seen by Jury Raises Questions About Gunman's Death Sentence,4,3
"For many, decades of workplace discrimination impaired their earning potential.",4,3
"equality and dignity guaranteed by the Massachusetts constitution by barring same-sex couples from the ""protections, benefits, and obligations"" of marriage",4,3
"""Marriage is a human right, not a heterosexual privilege.''",4,3
"""If it was Karl Tucker instead of Karla Tucker, I don't think we'd be having this conversation,"" said Victor Streib, dean of Ohio Northern University's College of Law and an expert on female executions. ""Nobody says it, because it's not politically correct, but there is a gender bias in the system - a double standard for women and men.""",4,3
DNA Stops Death Penalty for '85 Killing,4,3
" these 12 ""survived despite the criminal justice system, not because of it. . . . One must wonder how many others have not been so fortunate.""",4,3
Death-Penalty Inequity,4,3
BOGUS GUN ARGUMENTS,4,3
"Furthermore, and more important to me as an American lesbian, he states that gays are entitled to clear recognition of their equal status as citizens who are inherently worthy.",4,3
protecting gay people from discrimination.,4,3
"The prisoner gave a final statement proclaiming his innocence, Mr. Peters said.",4,3
right of smokers,4,3
equal rights of all.,4,3
 because race was improperly used as a factor in their sentencing.,4,3
 also recognize that same-sex marriage is a basic civil right that can no longer be denied to the citizens of this state.,4,3
The chief's descendents and some historians insist he did not kill the colonel.,4,3
"""There's absolutely no good reason - if you can get married - why you should be denied a hotel room or a job,"" said Fred Sainz, a vice president of the Human Rights Campaign. ""There will be a fair number of states where you can get married and be fired the same day for having gotten married.""
",4,3
Gay Rights: A Process of Evolution,4,3
"""Most assuredly, this is an issue of civil rights and civil liberties",4,3
 when a man the authorities identified as a white supremacist opened fire with a rifle and killed a guard at the United States Holocaust Memorial Museum.,4,3
"""civil-rights""",4,3
" It has to be examined on its merits -- on the basis of fairness, justice and practicality.",4,3
Even advancements in DNA technology don't help if evidence is lost or if there are no samples to test.,4,3
"""It's inclusive, nondiscriminatory, ",4,3
. Stripping rights from a minority is unjust,4,3
"Prosecutors, police 'polluted my image,' convicted killer tells jury",4,3
" it 'will have  zero tolerance for any form of discrimination of a racial, ethnic,  sexual or religious nature.'",4,3
"The report found that of the 675 cases where U.S. attorneys recommended death sentences, only slightly more than one quarter were white defendants. Blacks made up almost half of those defendants recommended for a death penalty, and Hispanics about one-fifth, the administration official said, requesting anonymity.",4,3
Prosecutorial Misconduct Leads Justices to Overturn Death Sentence in Texas,4,3
DNA evidence has exonerated eight inmates across the country who were under death sentences but has not yet been used to shed light on the guilt of someone who has been put to death.,4,3
"Audio of Katie Couric Interview Shows Editing Slant in Gun Documentary, Site Claims",4,3
"Immigration order helps Asians and Africans, too",4,3
" that homosexuality is a choice, and thus same-sex marriage is not a civil rights issue.
",4,3
 after making multiple racist comments,4,3
"The objectivity of his study is questionable. Its funding agency, the Centers for Disease Control, has supported handgun bans since 1985.",4,3
Does Anti-Gay Bigotry Compare to Racism?,4,3
When a Smoking Ban Limits Freedom of Choice,4,3
" ""The action is intended to shine a light on what happens when a discriminatory law is enforced and how that impacts real people in their hometowns.",4,3
"Professor: If people can protest the national anthem, guns should be allowed on campus",4,3
"In Texas, there have been 54 exonerations based on DNA test results, including those of two inmates on death row, according to the National Registry of Exonerations.",4,3
" ""a mean-spirited attempt"" to single out gay men and lesbians for discrimination",4,3
 equality in immigration law.,4,3
 unless you have a videotape and DNA showing he's innocent,4,3
Death penalty's fatal flaw,4,3
A standfor equality,4,3
"Noting that 90 death row inmates have been exonerated by new evidence since 1973, O'Connor said ""the system may well be allowing some innocent defendants to be executed.""",4,3
"The dreamers you read about have typically been carefully selected for their appeal. They're valedictorians. They're first responders. They're curing diseases. They root for the Yankees. They want to serve in the Army. If dreamers are the poster children for the much larger undocumented population, these are the poster children for the poster children.",4,3
" minority gun owners -- whether black, Asian or Latino -- may feel that their weighing of the practical pros and cons of gun ownership comes up against the conservatism and unyielding stances of the N.R.A. and some other gun advocates. Mr. Blanchard said it could be a difficult balancing act.",4,3
a  civil rights advocacy group,4,3
" A false confession under these circumstances is highly unusual and highly suggestive that something improper went on at the police station. Even a true confession, for that matter, is a good indication that someone had a lousy lawyer.",4,3
"Immigration reform: Gay, lesbian couples want to be included",4,3
AARONSON SHOWS BIAS ON ALL GUN ISSUES,4,3
Al-Amin letter: 'I am falsely accused',4,3
"""You get the same equal rights that we do when we have a civil partnership. Heterosexual people get married. We can have civil partnerships.""",4,3
"Serious flaws cited in the report must be addressed immediately to ensure that specific rights are also available to same-sex couples.
",4,3
"""If they're providing services to the public, they can't discriminate who they provide their services to,"" said Glendora Hughes, general counsel for the Maryland Commission on Civil Rights. The commission enforces public accommodation laws that prohibit businesses from discriminating on the basis of race, sexual orientation and other characteristics.",4,3
Law Against Discrimination,4,3
"Such a high standard is patently unfair and discriminatory, and it definitely overshoots Mr. Crocker's stated goal of bringing the status of Ethiopians ''in line with that of most other nationalities.''",4,3
Fairness for immigrants,4,3
"Teleguz has maintained his innocence, and two of the key witnesses against him have recanted. There is evidence to bolster the recantations, his attorneys say, that has never been heard in court.",4,3
ruling that the trial judge gave the jury confusing instructions about imposing the death penalty.,4,3
"It seems that much of the focus on traditional marriage has consisted of hectoring gay men and lesbians who want to get married and deploring the breakdown of the family with little discussion of policy or the role that churches, synagogues and other mediating institutions play.",4,3
"So many of us are told to be thankful for the progress we have made -- yet it is simply not enough. Our committed relationships are exactly like heterosexual committed relationships, with the same potential for joys, challenges and rewards. They are, indeed, marriages and deserve equal nomenclature along with equal rights.",4,3
"Last year, the New Jersey Supreme Court rejected the Boy Scouts' argument that it is a private group, with the right to be selective in its membership. The Boy Scouts, it ruled, is a public accommodation sponsored by many public agencies - and subject to the state's anti-discrimination law. Most extraordinary about the decision, though, was its blistering indictment of anti-gay discrimination as bigotry based on ""little more than prejudice.""
",4,3
 is still not equal to that of their heterosexual friends,4,3
Next Civil Rights Landmark,4,3
Even black police aren't immune,4,3
Supreme Court says racial bias tainted Texas death row inmate's sentencing,4,3
 Naturalized citizens no longer would have the same rights as native-born citizens.,4,3
"""We are moving in a direction of greater equality.""",4,3
FREEDOM IN THE AIR IN SAN FRANCISCO,4,3
Transgender Women Fear Mistreatment and Abuse in Immigration Detention,4,3
"Now, at least with respect to the fees, there will be parity.",4,3
"John Thompson, Cleared After Serving 14 Years On Death Row, Dies at 55",4,3
UNJUSTLY SCORNED,4,3
"TO DENY MARRIAGE FOR ALLIS BIGOTRY, PLAIN AND SIMPLE",4,3
 What if You're Not Guilty?,4,3
"If the argument were made that people who smoke or drink cost companies more in health insurance premiums, employers could similarly target women with children, people who have inherited diseases or people who have been treated for previous serious illnesses.",4,3
"BEEP BACKS GAY MARRIAGE 'Love is love,' Markowitz says",4,3
Life Sentences for 2 Aryan Brotherhood Men,4,3
"PRIMARY
",4,3
ban a discriminatory law,4,3
. They say the halt is needed to give lawmakers time to evaluate a recent University of Maryland study that found prosecutors in Maryland are far more likely to seek the death penalty for black suspects charged with killing white victims than for anyone else.,4,3
"ow new disclosures support his claim,",4,3
NEW RIGHTS IN '05 FOR DOMESTIC PARTNERS,4,3
How Trump's travel ban uses Muslim women as pawns,4,3
"
Justices Hear Case of Killers Tried Before Corrupt Judge",4,3
The latest research suggests the percentage is almost half of what Sanders cited.,4,3
"""The powers that be in Virginia have refused to say Earl is factually innocent, and Earl continues to live with that cloud over him,"" said Peter Neufeld, one of Washington's attorneys. ""We need to lift up the stone on what's wrong with Virginia's system of capital justice and to show everybody how easy it is to send a factually innocent man to death row.""",4,3
Pa. investigators take aim at eyewitness errors,4,3
At the fringes of justice,4,3
"because of the arbitrary and unfair ways in which the death penalty is administered, and because of the great potential for terrible mistakes to be made.",4,3
'With liberty & justice for all families' Demanding an end to DOMA,4,3
EDITORIAL A question of equality,4,3
"Guilt debated, but man still executed",4,3
 That's probably not the best way to secure equality for a minority group.,4,3
Florida lawmaker repeats dodgy claim about crimes by cops vs. concealed per-mit holders,4,3
" ""discrimination enshrined in law.""",4,3
equal protection under the state constitution.,4,3
Don't Execute An Innocent Man REST,4,3
"had described the capital punishment system as ""so fraught with error"" and said it ""has come so close to the ultimate nightmare, the state's taking of innocent life.""",4,3
"What is at issue, and what valid studies can sometimes show, is that race is an important reason that more blacks are executed for similar homicides or that the pattern of punishment places a higher value on the life of white victims than black victims. A defendant who offers such a study can force state or Federal prosecutors to explain to the court's satisfaction the apparent racial pattern.",4,3
A DEATH PENALTY MORE FOR INDIANS,4,3
fair ,4,3
 should be given standing equal to marriage,4,3
"Makeup of jury for Carruth trial questioned
",4,3
"Of the 210 prisoners on death row as of Oct. 27, 130 are black and four are women, according to the state Corrections Department.",4,3
Let Gays Serve Openly,4,3
gay rights advocates describing their cause as a civil rights struggle.,4,3
FBI concedes error in death row case,4,3
Ninth execution in Missouri this year in what activists say was racially biased case,4,3
New York's Missing Civil Right,4,3
"PROSECUTORS NATIONWIDE WITHHELD EVIDENCE IN KILLINGS, PAPER SAYS",4,3
"
New Trial Is Sought for Inmate Whose Lawyer Slept in Court",4,3
 got an unbiased lawyer and a fair trial.,4,3
"An Alabama Mall Shooting, a Black Man's Death, and a Debate Over Race and Guns",4,3
"'You're not fit to be among us.' """,4,3
''California's obligation is to treat its citizens equally,4,3
"Sniper Cites, Fairfax Disputes Proof of Violation of Rights",4,3
Minorities were far more prevalent among those recommended for the death penalty than their proportion in the national population.,4,3
Aryan Brotherhood Racketeering Trials Begin,4,3
"Finally, freedom for Joe Giarratano",4,3
The Right to Breathe Clean Air,4,3
Why do so many people consider drug addicts and alcoholics to be victims while smokers are considered to be a burden on the health care system?,4,3
"""I am disappointed about his view that not allowing same-sex couples to marry is not discrimination against gay people,"" Davidson said.",4,3
"On Death Row, but by Mistake",4,3
 A system as rife with inconsistencies and potential unfairness as this one should not be used to deal out the ultimate punishment.,4,3
she announced federal hate crime charges against him.,4,3
"Skin tone bias affects wages, survey finds",4,3
"""We're on our way to being treated like everybody else,"" ",4,3
Glossip has maintained his innocence in a murder in 1997.,4,3
Editorial: Saying who can say 'I do',4,3
"Although The Post is to be lauded for its stand in support of equal marriage rights for same-sex couples [""A Defeat for Gay Marriage,"" editorial, Sept. 22], its criticism of the American Civil Liberties Union for opposing a compromise involving civil unions was misguided.

Many see civil unions as ""separate but equal""  -- the same rights, just with a different name. Even if you consider that ""separate but equal"" has been out of vogue since, oh, 1954, civil unions are certainly not marriage, nor do they provide the same benefits as marriage.
",4,3
"""She got a fair trial. No evidence was withheld,""",4,3
Another man wrongly executed,4,3
When the State is Wrong Izzy Zimmerman was nearly sent to New York State's electric chair for a murder he didn't commit,4,3
Poor people facing the death penalty in Georgia are so badly defended that the state Supreme Court has overturned death cases 10 times since 1989 on the grounds that the defendant's attorney didn't do a proper job.,4,3
A Vote for Inequality,4,3
How the California Wildfire Was Falsely Pinned on an Immigrant,4,3
UNFAIR TO BAN GUN SHOWS,4,3
"COURTS STUDY LINK BETWEEN VICTIM'S RACE AND IMPOSITION OF DEATH PENALTY
",4,3
"Now, they said, is the time to give families led by same-sex couples the same opportunities as other families.
",4,3
DONALD TRUMP FALSELY CLAIMS HILLARY CLINTON 'WANTS TO ABOLISH THE 2ND AMENDMENT',4,3
"""I was 16 when this happened. If I had been 18, I am certain I would have been sentenced to death. I wouldn't be here today.""",4,3
"One of those six exonerated was my client, Nicholas Yarris, who grew up in Southwest Philadelphia. Yarris spent 21 years on death row for a terrible kidnap-rape-murder he did not commit. He lost appeal after appeal, including multiple efforts to win disclosure and testing of the killer's gloves. Finally, in 2003, DNA examination of that evidence cleared him of the crime for which he had been sentenced to die.
",4,3
"""This is the greatest current threat to our quest for equality,"" said Tracy Conaty, a representative for the No on Knight campaign.

The National Gay and Lesbian Task Force organized the weekend look at civil rights issues seen as key to the 2000 election.
",4,3
A Ruling for Equal Rights,4,3
released after wrongful conviction.,4,3
no matter what they look like or how limited their facility with English.,4,3
nation's two biggest anti-gay-discrimination fights,4,3
 the Justice Department reported today that blacks still make up a much larger share of death-row inmates than of the nation's population.,4,3
"He called for a domestic partnership law giving gay and heterosexual couples the same rights ""across the board.""",4,3
They know that playing on prejudice and fear can rally a certain constituency and provide the winning margin in tight races.,4,3
The justices' non-intervention is a win for fairness.,4,3
A gun purchase is harder than voting,4,3
" criticizing inadequate defense funding for poor people in death-penalty cases. ""People who are well-represented at trial do not get the death penalty,"" she said.",4,3
" But San Francisco officials and civil rights lawyers have argued that the benefits do not equal the legal rights of marriage, both in substance and social recognition.",4,3
 acted prematurely and unfairly Friday when it allowed gay marriage to resume by lifting a hold that had been placed on same-sex unions.,4,3
Death sentence tossed because lawyer slept,4,3
"
I was outraged to read of Gov. Bob Holden's discrimination against the gay community. Holden defended his signing into law a ban on same-sex marriages by claiming his veto would have been overridden anyway -- he was just saving Missouri lots of legislative time and money. What a cop out!",4,3
"There's no other example of any basis that we afford a civil right based upon a behavior or a preferential choice,"" he said.",4,3
"equal protection.""",4,3
"The Supreme Court on Wednesday said a Texas death row inmate's sentencing was infected with a ""particularly noxious strain of racial prejudice"" because of testimony that he might pose a future risk because he is black.",4,3
 But the state cannot erase the detailed and irrefutable proof of ugly racial bias that led a state trial judge to resentence four death row inmates to life without parole because of this statute.,4,3
"As gay couples know all too well, there's a long list of federal benefits, both financial and legal, that are available only to straight couples.",4,3
"""Denying basic rights to members of our community will not be tolerated,""",4,3
"KILLER, APPEALING HIS DEATH SENTENCE, ALLEGES COERCION DARRICK HALL, CONVICTED IN A 1993 MURDER, SAYS HE WAS DENIED HIS RIGHT TO AN ATTORNEY.",4,3
"
Wage fraud seen in Virginia",4,3
"But the Rev. Talbert Swan II said the two struggles were not similar because blacks were lynched, denied property rights and declared inhuman.",4,3
"At least 50 exhibits, including the murder weapon, were thrown out May 23.",4,3
The death penalty's fatal flaws,4,3
seeking to encourage the State of California to discriminate.,4,3
Gays face same battle interracial couples fought,4,3
How the NRA's allegiance to cops undermines its credibility on gun rights,4,3
What if the roles were reversed here?,4,3
 Another shift on marriage equality?,4,3
Hispanic business owners and professionals worry the new statewide initiative will target them for immigration checks just because of their ethnicity,4,3
There are potholes on the uneven road to equality,4,3
The NRA is finally paying the price,4,3
 A fair criminal justice system would have put both of them away for life.,4,3
"His case was not the first of its kind since Illinois reinstated the death penalty, as 10 people have been released as innocent since 1977.",4,3
DEATH LEAVES NO ROOM FOR DOUBT,4,3
SYSTEM HAS A FLAW,4,3
"But no one ever talked about Elisa, he said.",4,3
Poor Representation For Poor Defendants,4,3
FEARS THAT innocent people could be executed in America's prisons,4,3
"FOR IMMIGRANTS,A FAIR TUITION DEAL",4,3
 has made inequality appear to widen in the statistics,4,3
Moving Ahead on Marriage Equality,4,3
The real travesty is that defendants are often sentenced to death with evidence that yields something less than full certainty. Experience has shown that all too often we are missing that mark.,4,3
"Gov. Mike Easley has a conflict in his former role as attorney general, handling appeals for the state, and his current job as governor holding clemency hearings.",4,3
Guns and Racism,4,3
I'm sure that the writer of a March 3 letter speaks for many gays when she states that the real issue regarding gay marriage is not tax and insurance benefits but equality.,4,3
Fact-checking Andrew Gillum's claim that he was sued by NRA and gun lobby over Tallahassee ordinance,4,3
"""At the same time, I want to make sure that this does not force the discrimination.""",4,3
"""I believe in the legal equality of relationships,",4,3
"""until our gay brothers and sisters are treated like anyone else under the law - for if we are truly created equal, then surely the love we commit to one another must be equal as well.""
",4,3
"A system so shot through with mistakes, even malfeasance, is all too likely to have carried out wrongful executions. The fact that 87 persons who once sat on death row have been exonerated since 1973 is hardly proof ""the system works,"" as its defenders claim. Rather, it is cause to wonder if innocent persons have been put to death because a capricious and increasingly constrained review process has failed to save them.",4,3
"Whatever one thinks of homosexuality, it is hard to argue that a baby addicted at birth to cocaine and exposed to the AIDS virus -- as was the child at issue in the New Jersey case -- is not better off in the permanent care of a loving gay couple with the means to support him than remaining in foster care",4,3
"Walls also says it's unfair that he should die for the crime while two accomplices are serving life behind bars for their roles in the death of 88-year-old Fred C. Harmon.
",4,3
"
""I have two young boys. How can I explain to them that we live in a country that is supposed to be free, but we live in a state where some are freer than others?"" Morran asked.",4,3
Moratorium bill is a bid for fairness,4,3
"EQUALITY FLORIDA DIRECTOR NADINE SMITH SAYS GAY COUPLES CAN FACE $300,000 IN ADDED COSTS",4,3
The case is disturbing because the Canadian Consulate General in Dallas routinely sought information about Canadians in Texas prisons. Yet Texas officials did not include Mr. Faulder on prisoner lists given to Canada.,4,3
 because it would have felt like ''willingly going to sit in the back of the bus.'',4,3
What about the rest of us?,4,3
The Ruling: FALSE,4,3
"""If we did one but not the other, we wouldn't be very consistent,",4,3
DEFENSE RAISES RACE IN OFFICER'S DEATH,4,3
"Since 1982, 28 death sentences have been leveled against black defendants and 22 against defendants of other races. Many of the sentences have been reversed. There currently are 11 men on death row: five white and six black.",4,3
" Byrd, who is black, argued unsuccessfully that he had been the victim of a jury from which blacks had been excluded.",4,3
end national discriminations against gay people,4,3
" I believe that most people are good-hearted and are willing to accept and even celebrate love, wherever it manifests itself.",4,3
 saw racism in the powerful gun lobby's attacks on the president.,4,3
"""We just want a process that people can be treated with fairness and dignity,"" said the Rev. Jack Schuler, pastor of Our Lady of Guadalupe parish in Ferguson.",4,3
 just outright discrimination,4,3
those repeated exonerations began to have an effect.,4,3
equitable,4,3
"They are scapegoats for social ills and victims of harassment and discrimination. Sadly, they represent a permanent underclass upon which our economy depends but exploits, to our nation's benefit.",4,3
"The restriction on same-sex marriage is a classification based on gender. The State's ""permission to marry"" depends on the gender of the would-be participants. The State would permit Jack and Jill to be married but not Jack and John. Why? Because in the latter example, the person Jack wishes to marry is male. The State's permission to marry depends on the genders of the participants, so the restriction is a gender-based classification.",4,3
 There is reason to believe this would be a miscarriage of justice.,4,3
Pressure leads gay Ariz. congressman to 'out' himself,4,3
"Conceal guns, not truth",4,3
"IF there is one thing that most people think they know about incomes in the United States over the last few decades, it is probably that salaries have grown more unequal. The rich have gotten richer faster than everyone else has.",4,3
" ""fraught with arbitrariness, discrimination, caprice, and mistake.""",4,3
Justices review DA's choice of all-white murder trial jury,4,3
"ey evidence lost in death penalty case
",4,3
"Protect innocent citizens, not just politicians, from guns",4,3
So equal rights aren't the ultimate goal.,4,3
objected to a provision requiring them to continue to pay those temporary workers fairly.,4,3
AT ISSUE:SHOULD JUROR'S RACIAL BIAS HALT EXECUTION?,4,3
violates a fundamental right to marry as well as the Constitution's equal-protection clause.,4,3
"40% on Death Row Are Black People, New Figures Show",4,3
"""I call it tobacco apartheid,""",4,3
Black Lawmakers Seek Death Penalty Stay Pending Study,4,3
"""I've always believed that we would make progress because we were on the right side of equality and justice.""",4,3
", a former member of a neo-Nazi group ",4,3
"It's just the right thing to do, and we commend those regents  who had the backbone to look at the issue as it really is - an  issue of fairness and of health care.",4,3
 He alleged that the records were improperly withheld from his attorney at trial.,4,3
"Despite Flawed Defense, A Death Sentence Stands",4,3
Marriage Equality Goes Prime Time,4,3
aid yesterday they have written proof that their client's right to a speedy trial in Fairfax County was violated. ,4,3
Recent attacks in New York City indicate that a change in the law doesn't automatically erase prejudice.,4,3
"'for its bigotry against  gays, lesbians and bisexuals.'",4,3
Ex-soldier Wright gets life terms for racial murders,4,3
"""It's not fair,"" Garcia said from outside a moldy-smelling apartment he shares with four other men.",4,3
Pardoned Death Row Inmate Seeks Justice,4,3
UNFAIR ATTACK ON LAWYERS OF THE DOOMED,4,3
"
No Separate but Equal in Marriage",4,3
got an unbiased lawyer and a fair trial.,4,3
"He added there are key differences in the two movements, including slavery and forced segregation, which gays never experienced. But the groups have seen similar discrimination based on deeply held prejudices, he said.",4,3
"Since 1995, some 80 percent of the 682 defendants who have faced capital charges in the federal courts have been minorities. After conviction, United States attorneys recommended the death penalty for 183 of these defendants, 74 percent of whom were minorities. This is even more racially lopsided than the death sentencing record in states with high execution rates, like Texas and Mississippi.",4,3
Gay Marriage and Civil Rights,4,3
" ""It's not fair.""",4,3
"That means federal employees in same-sex marriages are discriminated against because of the sex of their spouse. That can take a heavy and unfair financial toll on a marriage in the form of additional health-care payments and lost retirement benefits.
",4,3
Proposal of Smoking Ban Stirs a Sense of Tolerance,4,3
"In immigration debate, gay rights come to the fore",4,3
after debating such issues as whether the disparity between the two sentences was fair.,4,3
"Banks, who is is biracial, said he shot his children so they would not suffer the racial prejudice he had",4,3
Don't buy all the PR-style hooey about 'dreamers',4,3
