text,code_frames,label
New Zealand envoy shares weekend experience in Ilocos Norte,14,13
The  on public order and dangerous drugs asked the Department of Justice (DOJ) to create a special panel of prosecutors to handle 20 cases of political killings in the province including that of slain Negros Oriental Governor Roel Degamo.,7,6
Philippines grants emergency use of Pfizer COVID-19 pill,9,8
MANILA – The Department of Budget and Management (DBM)  the news that the bill creating the proposed Maharlika Investment Fund (MIF) reached the Senate plenary on Monday.,6,5
Teves calls up PBBM's cousin: 'Gusto kong makausap sana si Presidente',13,12
"The sponsorship of the Sexual Orientation, Gender Identity and Expression, and Sex Characteristics (SOGIESC) bill has been stalled in the Senate due to the opposition from several religious groups and various sectors.",6,5
"Refund P92M in illegal pay increases, COA tells SEC execs, employees",1,0
"DOJ granted CIDG, Teves camp request to extend deadline for docus — Topacio",7,6
MANILA – Jeepneys are expected to resume plying their regular routes after transport groups Manibela and Pinagkaisang Samahan ng mga Tsuper at Operator Nationwide (PISTON) announced the end of their nationwide strike Tuesday night after meeting with Palace officials.,10,9
"The Department of Health (DOH) on Tuesday recorded 190 new COVID-19 cases as the active tally climbs to 9,244.",9,8
House committee cites cold storage facility officials for contempt,7,6
Marcos appoints NTC OIC Ella Blanca Lopez as full-time commissioner,13,12
"MANILA, Philippines – President Ferdinand Marcos Jr. on Saturday, October 8, marked his 100th day as the chief executive of the country, and yet he has not made a dent in the country’s health sector.",13,12
Philippines now crafting guidelines on joint patrols in West PH Sea,6,5
LGUs urged to support supplemental immunization for kids,9,8
"The Philippines on Friday recorded 1,563 new COVID-19 cases, pushing the country’s active infections to 9,159.",9,8
A resolution seeking to launch an investigation into the reported data breach of the database of the Philippine National Police and other government agencies has been filed in the Senate.,7,6
The state-run Philippine Health Insurance Corporation (PhilHealth) called for additional funding for mental health services for children amid the increase in violent incidents and the emergence of mental health problems among school kids.,9,8
Marcos misinformed or misleading in saying EDCA sites won't be used for offensive—Castro,13,12
Azurin: No cover up in probe on police security’s absence during attack vs Degamo,7,6
PUV fare discount to take effect in Metro Manila in April,10,9
Filipinos urged to join Earth Hour 2023,3,2
"Pulse Asia: More Pinoys are against Cha-cha, know little about Constitution",12,11
Marcos arrives in Washington for 5-day official visit,14,13
Strict implementation of RCEP guidelines to protect agri sector,1,0
Dodging ICC probe to affect Philippines' image to investors —Rep. Castro,13,12
BOC seizes undeclared USD167-K from Korean traveler,7,6
"The Philippines monitored 272 new COVID-19 infections on Friday, while the number of active cases rose to 8,920.   According to the Department of Health (DOH), the country’s caseload is currently 4,081,215, as the active tally increased to 8,920 from 8,749 on Thursday.   The National Capital Region logged the highest number of new cases (731) in the past two weeks, followed by the Davao Region with 345, Northern Mindanao with 315, Calabarzon with 249, and Soccsksargen with 159.   The DOH said an additional 80 individuals have recovered, bringing the total recoveries to 4,005,924, while the death toll climbed to 66,371.",9,8
Environment Secretary Roy Cimatu resigns due to health reasons,13,12
"The Alliance Française de Manille on Friday launched an exhibition featuring rare maps from the 17th to 19th centuries and the Murillo Velarde 1734 Map, known as the ""Mother of all Philippine Maps.""",15,14
WASHINGTON - President Ferdinand “Bongbong” Marcos Jr. on Monday (PH time) said the discussion on the Mutual Defense Treaty (MDT) is among the main purposes of his official visit to the United States.,8,7
"The Department of Information and Communications Technology (DICT) bared that the latest SIM Registration tally has breached 69 million, but this is only equivalent to about 41.32 percent of the existing cards across the archipelago.",6,5
The Department of Justice (DOJ) on Monday said it has referred two out of three suspects in the killing of Negros Oriental Governor Roel Degamo to the witness protection program.,7,6
"MANILA, Philippines – By requesting the International Criminal Court (ICC) Pre-Trial Chamber (PTC) to resume the investigation into President Rodrigo Duterte’s bloody drug war, Prosecutor Karim Khan rejected the efforts of the Department of Justice under DOJ Secretary Menardo Guevarra.",5,4
"This Holy Week, Justice Secretary Jesus Crispin C. Remulla advised those ""'found involved"" in the March 4 killings of Negros Oriental Gov. Roel R. Degamo and eight other persons: “Repent.”",3,2
"MANILA – Davao del Norte 1st District Rep. Pantaleon Alvarez said Tuesday he was pushing anew for the passage of the Civil Partnership Bill, which allows both same-sex and opposite-sex couples to enter into a civil partnership and enjoy equal rights and protection under the law.",4,3
AFP modernization key in safeguarding maritime territory: PBBM,8,7
510 motorists apprehended as LTO beefs up road presence,7,6
SC junks petition of Dengvaxia-vaccinated kids,5,4
Blue Ribbon wraps up probe on alleged human trafficking in NAIA,7,6
Immigration bureau raises alarm vs. Senegalese using fake documents,7,6
MANILA – The United States Coast Guard (USCG) and some of its air assets will assist in the ongoing cleanup operations on the massive oil spill in Mindoro.,14,13
"BULACAN, Philippines – As part of Holy Week tradition among Catholics in the Philippines, various images depicting the life of Jesus Christ, his mother Virgin Mary, and other saints are displayed in the streets through processions.",3,2
Terrorism complaint is set for filing simultaneously with murder charges vs Rep Teves – Sec Remulla,7,6
"Majority of the Filipinos are satisfied with the performance of President Ferdinand “Bongbong” Marcos Jr.'s administration, according to a report on “24 Oras” on Wednesday.",12,11
"MANILA – Senator Sherwin Gatchalian has filed a measure seeking to strengthen the country’s educational system through the creation of the National Education Council (NEDCO) that will promote a culture of long-term, strategic and collaborative planning among the three education sub-sectors.",6,5
"MANILA – President Ferdinand R. Marcos Jr. on Thursday said the new United States-Philippines Bilateral Defense Guidelines, which chart their vision for alliance cooperation across all operational domains, will be responsive to the security challenges faced by both countries.",14,13
Robredo: Influence operations destroyed common baselines of fact,13,12
Tulfo files bill seeking security monitoring inside prison cells,6,5
"MANILA, Philippines – Scientist Renato Solidum Jr., President Ferdinand Marcos Jr.’s nominee for secretary of the Department of Science and Technology (DOST), came to his confirmation hearing on Wednesday, December 7, perhaps prepared to prove his qualifications and share his plans for the S & T sector.",13,12
MANILA – The Philippine Coconut Authority (PCA) assured Tuesday of the continuous expansion and modernization of the country’s coconut industry.,1,0
"Bureau of Immigration (BI) operatives have arrested on Thursday, April 13, an overstaying British national operating an unlicensed resort for tourists in Coron, Palawan.",7,6
"Czech Republic Prime Minister Petr Fiala is arriving in Manila on Sunday night, April 16, for a two-day visit to mark an important milestone in the European nation's diplomatic relations with the Philippines.",14,13
DAR vows 100% action on complaints sent via 8888,10,9
"MANILA, Philippines – The National Bureau of Investigation (NBI) is now entering a new phase after its new director assumed his post.",13,12
"MANILA, Philippines – President Ferdinand Marcos Jr. and Vice President Sara Duterte both condemned the killing of three people, including a former mayor of Lamitan City, Basilan, inside the Ateneo de Manila University in Quezon City on Sunday, July 24.",13,12
Solon reiterates push to restore death penalty for heinous crimes,7,6
Malaki matitipid': Alvarez tells gov't to get rid of 'parasitic entities',13,12
"President Ferdinand ""Bongbong"" Marcos Jr. ordered on Monday the Inter-Agency Council Against Trafficking (IACAT) and the Presidential Anti-Organized Crime Commission (PAOCC) to strengthen efforts in eradicating human trafficking.",7,6
MGB: Metallic mineral output valued at P238B in 2022,1,0
BI seeks probe on airline personnel 'links' to human trafficking,7,6
IN PHOTOS: President Marcos meets foreign envoys in Vin d’honneur,14,13
"The Ninoy Aquino International Airport (NAIA)’s request for a new electrical system is an urgent matter, but the amount won’t necessarily reach P1 billion, House Deputy Speaker Ralph Recto of Batangas said Wednesday.",2,1
Arroyo bats for upgrade of PMMA into a national academy,2,1
Abalos orders LGUs to prepare for possible El Niño effects,9,8
Press Secretary Trixie Angeles is out,13,12
Marcos eyes adding people to Cabinet after appointment ban,13,12
Philippine Coast Guard honors crews patrolling the West Philippine Sea,8,7
"Water service interruption is expected to be experienced by residents in some parts of Metro Manila from May 1 to 8 due to network maintenance, Maynilad announced on Friday, April 28.",10,9
Senator Risa Hontiveros on Tuesday renewed her call for the Department of Health to disclose the cost of government-purchased COVID-19 vaccines as the non-disclosure agreements (NDAs) with the  had now outlived their purpose.,13,12
Marcos appoints Gaerlan as AFP deputy chief of staff,13,12
"MANILA, Philippines – In this week’s episode of 36 Years, we talk to designer Santi Obcena about the terno.",13,12
"Police, military 'impunity' still 'significant problem' in PH –US report",8,7
MANILA – The city government of Manila has allocated PHP50 million for the rehabilitation of the Lagusnilad Vehicular Underpass which started on Tuesday.,10,9
NTF-ELCAC slams NPA ‘pattern’ of victimizing students,8,7
"Senator Risa Hontiveros  on Wednesday, April 19 sounded the alarm once again on the notorious cryptocurrency scam syndicate, saying that many of its operations are being conducted right here in the Philippines.",8,7
"MANILA, Philippines – The  on health and demography on Monday, August 15, holds its first hearing on the country’s COVID-19 pandemic and monkeypox response under the Marcos administration.",9,8
"After conducting a final safety inspection, the Department of Public Works and Highways (DPWH) opened on Tuesday, April 18, the “busy modular steel flyover’’ at the intersection of the Lazatin Avenue and Jose Abad Avenue in San Fernando, Pampanga.",10,9
"MANILA, Philippines – Makalipas ang higit sa dalawang taon mula nang gawing mandatory ang pagsusuot ng face masks kapag nasa labas, ginawa na itong opsyonal ni Pangulong Ferdinand Marcos Jr.",9,8
"Amending the 1987 Constitution to allow 100% foreign ownership of land and public industries would put the country’s national security at great risk, lawyer and Bayan Muna chairperson Neri Colmenares said Monday.",5,4
"The number of people who have  sick due to the effects of the oil spill in Oriental Mindoro has increased to 191, the Department of Health (DOH) said on Tuesday.",9,8
Marcos appoints ex-Supreme Court justice Tinga DBP acting chair,13,12
PH crime rate drops by 19.5% in first 2 months of 2023,7,6
"MANILA – President Ferdinand R. Marcos Jr.'s Cabinet officials showcased the ""Build Better More"" program at the Philippine Business Opportunities Forum (PBOF) held in Tokyo, Japan on Feb. 10, in an effort to invite more businesses to invest in the Philippines.",1,0
The five-man advisory group on Friday said it  the review on the courtesy resignations of 953 senior police officers of the Philippine National Police (PNP).,2,1
409 Pinoys safely evacuated from Sudan: Palace,14,13
"Ex-NSA Carlos denies submitting report on onion smugglers, hoarders to Marcos",13,12
"The Supreme Court on Friday announced that 3,992 out of 9,183 examinees passed the 2022 Bar Examinations, or a passing rate of 43.47%.",15,14
DOH warns vs. use of type 2 diabetes drug for weight loss,9,8
Catholic Church observes Divine Mercy Sunday on April 16,3,2
"MANILA, Philippines – Top government officials, led by President Ferdinand Marcos Jr., grace the 159th anniversary of revolutionary leader Andres Bonifacio at the monument made in his honor in Caloocan City.",11,10
"Former President Rodrigo Duterte stood pat his administration had to carry out the campaign against illegal drugs to fulfill his sworn duty to protect the Filipinos, according to Mark Salazar's report on ""24 Oras.""",13,12
"MANILA, Philippines – President Ferdinand Marcos Jr. plans to do a “soft launch” his administration’s proposed Maharlika Investment Fund during his five-day visit to snowy Davos, Switzerland, for the World Economic Forum (WEF).",6,5
"Police chief in BARMM arrested for syndicated estafa, relieved from post",7,6
"WATCH: Despite classroom shortage, Duterte says return to in-person classes a ‘victory’",2,1
"After the Department of Education (DepEd) reported a rise in suicide cases and attempts among students at the height of the COVID-19 pandemic, a children’s organization called on several government agencies to address the alarming mental health crisis.",9,8
Gov’t prepared to assist families affected by Mindoro oil spill — Marcos,10,9
"MANILA, Philippines – China on Tuesday night, October 11, denied reports that it had included the Philippines on a blacklist for Chinese tourists due to online gambling operations in the Southeast Asian country, labelling these reports as “misinformation.”",14,13
"The Department of Health (DOH) on Wednesday logged 184 new COVID-19 cases, while the tally of active cases increased to 8,626.",9,8
Malacañang names 4 more EDCA sites,8,7
"The World Health Organization (WHO) has reported a decline in new COVID-19 cases and deaths globally, according to its latest epidemiological update released on Wednesday.",9,8
7% of Filipinos currently looking for work abroad: SWS,2,1
"DOJ, PNP assure Rep. Teves’ safety",8,7
Marcos wants Erwin Tulfo to stay in admin,13,12
"The drafting of the national anti-poverty agenda and poverty reduction plan as part of the administration's Philippine Development Plan 2023–2028 is already in progress, said National Anti-Poverty Commission (NAPC) Lead Convenor and Secretary Lope B. Santos III in a briefing on Tuesday, April 11.",6,5
The owner of MT Princess Empress has announced it would deploy a remotely operated underwater vehicle (ROV) to help locate the sunken vessel and contain the impact of the oil spill.,2,1
PNP committed to finding justice for missing sabungeros,7,6
Marcos highlights importance of Japan aid in Mindanao peace process,14,13
"MANILA, Philippines – As Philippine President Ferdinand Marcos Jr. marks his first state visit to China on Tuesday, January 3, Global Times, the Communist Party tabloid, sought to downplay Manila and Beijing’s dispute in the South China Sea.",14,13
DOH clarifies Covid-19 Alert Level 2 status of 26 areas,9,8
PCUP pledges support for QC’s poverty reduction program,10,9
VP Duterte urges collective efforts in upgrading PH education,13,12
Dumaguete diocese warns vs. solicitation using bishop's name,3,2
"#WalangPasok: Class suspensions, Tuesday, September 20, 2022",10,9
PNP intensifies crackdown vs. vape use among minors,7,6
Marcos urges Filipinos to be ‘conveyors of truth’ on Holy Week,3,2
"MANILA, Philippines – New COVID-19 cases fell by 30% in Metro Manila from January 15 to 21, according to a report from the Octa Research group on Saturday, January 22.",9,8
"MANILA – In line with efforts to promote peace and unity, the Philippine National Police (PNP) hosted the Grand Iftar 2023 on Wednesday.",3,2
Watch Rappler’s press conference here:,15,14
Ways to prevent heat exhaustion,9,8
"MANILA, Philippines – The Department of Health (DOH) said on Tuesday, March 22, that it was waiting for the approval of the Food and Drug Administration (FDA) for the amendment of the emergency use authorization (EUA) of COVID-19 vaccines to include a fourth dose for the elderly and  individuals.",9,8
China warns PH-US alliance must keep off SCS disputes,14,13
"DOH logs 1,006 cholera cases since start of 2023",9,8
"The University of Santo Tomas (UST) System will be shifting to a new Learning Management System (LMS) to improve collaboration, implement academic and technological advancements, and meet changing student and faculty needs.",6,5
Church ministry to create more cooperatives for the poor,10,9
"MANILA – Philippine National Police (PNP) officer in charge, Lt. Gen. Rhodel Sermonia, on Wednesday inspected bus terminals, seaports, and airports in Metro Manila ahead of the annual exodus of travelers for the Holy Week.",8,7
The Energy Regulatory Commission's (ERC) supposed inaction on the needs of the National Power Corporation (Napocor) has resulted to the 20-hour power outages besetting Occidental Mindoro every day.,10,9
"ILOCOS NORTE, Philippines – Avoiding media all throughout the campaign, former House Majority Leader Rodolfo “Rudy” Fariñas had a mouthful to say on voting day Monday, May 9, claiming that the Marcoses of Ilocos Norte had used divisive tactics to maintain their political rule all these years up to congressional bid of 3rd generation Sandro Marcos.",13,12
The Supreme Court said Wednesday it has issued a writ of kalikasan against several government agencies and organizations to stop the release of genetically modified rice and eggplant products.,5,4
Abalos identifies PNP members linked to P6.7-B shabu haul,7,6
"MANILA – The Senate Committee on Public Order and Dangerous Drugs decided on Monday not to allow the ""virtual"" presence of Negros Oriental 3rd District Rep. Arnolfo ""Arnie"" Teves before  inquiry in the assassination of late Negros Oriental Governor Roel Degamo.",7,6
Galvez hails Malaysia’s support in repatriation efforts in Sudan,14,13
"MANILA, Philippines – In a Royal Audience with Japanese Emperor Naruhito and Empress Masako, President Ferdinand Marcos Jr. extended an invitation for the royal couple to visit the Philippines.",14,13
"Metro Manila, 38 other areas to enter Alert Level 1 in March",9,8
VP Duterte urges end to violence vs. elected officials,7,6
"Philippine senators and visiting European Parliament members had a ""constructive and fruitful"" discussion on various human rights issues, especially the International Criminal Court's (ICC) investigation into former President Rodrigo Duterte's war on drugs.",13,12
PH Army assures quick aid for kin of slain troops in 4ID shooting,8,7
"MANILA, Philippines – The University of the Philippines (UP) will enter a new chapter as its Board of Regent (BOR) appointed former regent and lawyer Angelo Jimenez as the new president of the country’s premier state university.",13,12
MANILA – Dengue cases in the country has increased by 69 percent from Jan. 1 to 28 this year.,9,8
"MANILA, Philippines – Senate blue  chairman Richard Goordon took a swipe against his colleagues for refusing to sign the draft panel report on the anomalies hounding the multibillion-peso pandemic contracts of President Rodrigo Duterte’s government.",6,5
"The petition seeking to increase the daily minimum wage of private sector employees in the National Capital Region by P100 is currently under review, Department of Labor and Employment (DOLE) Secretary Bienvenido Laguesma said on Saturday.",6,5
Kyiv invites PH law experts to help document crimes vs. Ukraine,14,13
"MANILA, Philippines – The Department of Health vowed to improve conditions in the National Center for Mental Health  in Mandaluyong after Senator Raffy Tulfo said there were areas in the facility which smelled worse than a pig sty.",9,8
Taiwan rebuffs Philippines’ complaint about South China Sea live fire drills,14,13
LOOK: Clarita Carlos shares photo of doll-like Russian woman,15,14
The House Committee on Ethics and Privileges conducted an executive session on Wednesday morning for its motu proprio investigation into the absence without official leave of Negros Oriental Representative Arnolfo Teves Jr.,7,6
"Gen. Garcia’s wife, 3 sons remain charged with plunder, money laundering – Sandiganbayan",7,6
MANILA – President Ferdinand R. Marcos Jr. on Saturday cited the importance of taking care of the country’s forest cover to spur economic growth and development.,1,0
"Poe urges DOTr, MIAA to address ‘Bukas Maleta’ incidents",7,6
"MANILA, Philippines – China’s recent use of a military-grade laser against a Philippine Coast Guard vessel in the West Philippine Sea has prompted foreign governments to renew calls for Beijing  with the 2016 landmark arbitral award.",14,13
"The Department of Health (DOH) on Thursday registered 530 new COVID-19 cases, while the active tally went down to 7,340.",9,8
"MANILA, Philippines – Vice President and Education Secretary Sara Duterte said on Thursday, October 6,  that the return to face-to-face classes of basic education students in the country was a major achievement in her first 100 days in office.",13,12
Digitalization gives women ‘dignity and respect’ – Romualdez,4,3
BFAR: Looming El Niño may affect fish supply in PH,2,1
PH gov't assures Filipinos' safety in Taiwan,8,7
The lawyer of the victims in the deadly attack on Negros Oriental Gov. Roel Degamo has filed a motion asking the panel of prosecutors to resolve the  against the four respondents allegedly involved.,7,6
"MANILA, Philippines – Following the death of Communist Party of the Philippines (CPP) founding chairperson Jose Maria Sison, the Department of National Defense (DND) said his demise removed the “greatest stumbling block [to] peace” in the country.",13,12
"MANILA – The Supreme Court (SC) on Thursday said that internment services for senior citizens are covered by the 20-percent discount provided by Republic Act 7432, or the Senior Citizens Act, as amended.",5,4
"MANILA, Philippines – President Ferdinand Marcos Jr. told newly-appointed Philippine National Police (PNP) chief General Benjamin Acorda Jr. to be open to public scrutiny as the new head of the national police.",13,12
Philippines should be ready for 1.5M new job seekers —Villanueva,2,1
DepEd releases draft of revised K to 10 curriculum. What’s new this time?,6,5
Marcos: PH won’t be used as ‘staging post’ for any military act,8,7
MANILA – The Philippine National Police (PNP) on Monday said it is now looking into the alleged involvement of police officers in Sunday's ambush in Nueva Vizcaya that killed a town vice mayor in Cagayan and five others.,7,6
MANILA – The Philippine National Police (PNP) on Tuesday confirmed that Highway Patrol Group (HPG) head Brig. Gen. Clifford Gairanod had voluntarily relinquished his post after a video showing an HPG officer hitting a trainee went viral.,13,12
"MANILA, Philippines – Both the Senate and the House of Representatives started hearing bills on making the Reserve Officer Training Corps (ROTC) a priority legislative agenda of the Marcos administration.",6,5
Four Filipinos die in Taiwan factory fire,9,8
Sara vows to carry out Magna Carta provisions on teachers' workload,6,5
Former military chief Boy Faustino is Marcos’ defense secretary,13,12
"Senator Francis ""Tol"" Tolentino on Monday, April 17,  proposed for the country’s Balikatan Exercises with the United States (US) to include in  drills the evacuation simulation of more than 150,000 overseas Filipino workers (OFWs) based in Taiwan as a precautionary measure should the geopolitical tension between China and Taiwan worsen.",8,7
Philippines sees slight improvement in political rights in 2022 – Freedom House,4,3
"MANILA, Philippines – President Ferdinand Marcos Jr.’s visit to Singapore for the Formula One (F1) Singapore Grand Prix was “semi-official” with some expenses covered by the government, Executive Secretary Lucas Bersamin clarified on Wednesday, October 12.",1,0
PNP deploys bike-riding cops to secure Holy Week activities,8,7
Magnitude 5.6 earthquake strikes Davao Oriental,10,9
"The Armed Forces of the Philippines (AFP) and the United States Armed Forces will fire at and sink a  vessel of the Philippine Navy (PN) in Zambales on Wednesday, April 26, as part of  and joint littoral live fire exercise of the ongoing Balikatan drills.",14,13
"MANILA – The country's crime rate has dropped by 19.49 percent from January to Feb. 25 this year  to the same period in 2022, amid the spate of attacks against local officials this month.",7,6
"Justice Secretary Jesus Crispin Remulla on Tuesday said the government is working on a rule that will allow prosecutors to work with police personnel, similar to a district attorney.",6,5
Azurin challenged to tell all about P6.7-B shabu ‘cover-up’,7,6
The Bureau of Fisheries and Aquatic Resources (BFAR) has detected toxic red tide in the coastal waters of Bohol and three other areas in the Visayas and Mindanao.,9,8
"The Department of National Defense (DND) on Saturday, April 15, took exception to the remarks issued by Chinese envoy Huang Xilian that the Philippines should stop meddling with China’s affairs in Taiwan lest it risks the welfare of overseas Filipino workers (OFWs) there.",14,13
"MANILA — The enhanced security and defense cooperation between Japan and the Philippines could ease tensions in the West Philippine Sea, a political analyst said Saturday.",8,7
Austin’s Manila visit to bring deal on expanded base access – Philippine official,14,13
"The effect of the low pressure area (LPA), which was formerly tropical depression Amang, has weakened on Friday, April 14, but scattered rain showers may still affect Bataan and Zambales in the next 24 hours, the Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) said in its latest weather advisory.",10,9
"PNP eyes integration of marine units with PH Navy, Coast Guard",8,7
"Senate panel wants DepEd, PS-DBM to pay P979M for overpricing laptops",1,0
The Sandiganbayan has cleared former Agriculture secretary Proceso Alcala of graft and malversation of public funds charges due to the prosecution's failure to prove his guilt beyond reasonable doubt.,7,6
Enrile wants ‘interfering’ ICC arrested should they enter PH,5,4
Leody de Guzman says his brand of leadership fulfills EDSA’s ‘shortcomings’,13,12
F​ilipino evacuees from Sudan start arriving in PH,10,9
PBBM: Rightsizing bureaucracy to upskill gov’t workforce,2,1
LTO asked to postpone cap on driving lesson fees,6,5
"President Ferdinand “Bongbong” Marcos Jr. on Sunday arrived back in the Philippines from his official visit to Japan, which he said would bring a new decade of partnership between the two countries.",14,13
"MANILA – The northeast monsoon or “amihan” will bring partly cloudy to cloudy skies with light rains over most parts of Luzon Saturday but with no significant impact, the weather bureau said.",15,14
The Sandiganbayan has cleared former congressman and current Muntinlupa City Mayor Ruffy Biazon of direct bribery charges in connection with the P10-billion pork barrel scam due to lack of evidence.,7,6
"New witness in De Lima trial done with testimony, promulgation to push through May 12 —lawyer",7,6
"MANILA, Philippines – Sa Lunes, Hulyo 25, mangyayari ang unang State of the Nation Address (SONA) ni Pangulong Ferdinand Marcos Jr. sa Session Hall ng House of Representatives sa Quezon City.",13,12
"POLA, Oriental Mindoro — A crab covered in oil creeps across the sand as fishermen wearing white protective suits, rubber gloves, and respirator masks scrape toxic sludge from the rocks along the shore.",9,8
China says new EDCA sites an 'uncalled for' response to SCS concerns,14,13
"MANILA, Philippines – The House of Representatives has passed a bill that seeks to further protect women from discrimination in the workplace.",6,5
"Department of Migrant Workers (DMW) Secretary Susan Ople on Monday said the agency has already received more than 7,500 emails from former overseas Filipino workers (OFWs) in Saudi Arabia who have unpaid wages from  that went bankrupt in 2015 and 2016.",10,9
"Parts of Caloocan, Navotas, QC waterless on April 17-24",10,9
"WASHINGTON, USA—President Ferdinand ""Bongbong"" Marcos Jr. said he will ""not allow the Philippines to be used as a staging post for any kind of military action.""",8,7
MANILA – The Court of Appeals (CA) has denied an appeal filed by a resort developer against the Bohol provincial government for the development of a 450-hectare of land off Panglao Bay .,5,4
"MANILA, Philippines – How much traveling is too much traveling?",10,9
"MANILA – Human immunodeficiency virus (HIV) infection must be treated like  disease that can be prevented and tended to, according to infectious disease expert Dr. Edsel Salvaña.",9,8
"Senate Minority Leader Aquilino ""Koko"" Pimentel III said Thursday senators are still not informed of the real cost of the COVID-19 vaccines procured by the government during the height of the pandemic. That's despite the Senate blue  already conducting an executive session last Wednesday.",13,12
The Professional Regulation Commission (PRC) announced that Gian Carlo Dominique Gallardo Bero gained the highest percentage rating among 581 who passed the Real Estate Brokers Licensure Examination administered earlier this month.,15,14
"The Sugar Regulatory Administration (SRA) has amended several rules to authorize the donation of confiscated smuggled sugar to Kadiwa stores and allow its sale to the general public.   SRA Board Member Pablo Azcona said the agency’s governing body, the SRA Board, held a regular meeting on Tuesday to discuss issues concerning the industry.   “Another thing that was urgently taken up was amendments to some of the memorandum circulars of the SRA that will involve the seized sugar. How to treat the seized sugar because, in the SRA, the treatment is either for sale through bidding or destruction,” Azcona told reporters in a Zoom interview on Wednesday.",1,0
6 more suspects in Degamo slay undergo inquest,7,6
"MANILA, Philippines – Former Department of Budget and Management (DBM) undersecretary Mario Relampagos walked free from 11 graft charges related to the Priority Development Assistance Fund (PDAF) scam after the Sandiganbayan granted his petition.",5,4
"On the occasion of Earth Month this April, Davao City 1st district Rep. Paolo Dutere is highlighting a measure he filed earlier in the 19th Congress seeking to regulate the manufacture, sale, use, and importation of single-use plastic products.",6,5
"Deltacron may not cause severe infection, but may have similar transmission rate – expert",9,8
"DOH logs 305 new COVID-19 cases; active tally at 12-day high of 9,080",9,8
496 Filipinos in Sudan evacuated — DFA,10,9
"MANILA, Philippines – Over 70 years since the Philippines and United States inked their Mutual Defense Treaty (MDT), diplomats and defense officials from Manila and Washington are crafting guidelines that seek to clarify the agreement and push it to meet newer security threats.",8,7
Marcos flies to Singapore to watch F1 race,13,12
"MANILA, Philippines – The Philippines and China pledged on Saturday, April 22, to work together to resolve their maritime differences in the South China Sea, where the two  claims, and to deepen bilateral ties.",14,13
2 IPs groups get P80 million each as disturbance fee for Kaliwa Dam project,11,10
"MANILA, Philippines – At least 15 persons of interest have been identified in an alleged hazing that killed a 24-year-old chemical engineering student of Adamson University, Lieutenant Colonel Michael Batoctoy of Imus Police said on Wednesday, March 1.",7,6
PBBM foreign trips boost PH image as investment hub: PEZA exec,1,0
"MANILA, Philippines – Severe Tropical Storm Florita (Ma-on) is disrupting the start of a new school year, just as thousands of schools reopened for face-to-face classes.",10,9
"MANILA, Philippines – The #FactsFirstPH coalition was awarded Most Innovative and Impactful Collaboration at the Global Fact 9, an annual international fact-checking conference.",14,13
"PNP, Makati Med ink pact on better health services for cops",10,9
"MANILA, Philippines – Former Supreme Court chief justice Reynato Puno, a perennial advocate of charter change, wants a “hybrid” model for a constitutional convention, telling House lawmakers that going through the “traditional” route may just benefit political families.",6,5
"PBBM cites importance of protecting, promoting PH forest cover",3,2
"Japan donates gear, equipment to the Philippines for Oriental Mindoro oil spill cleanup",14,13
"Sara Duterte on Eid'l Fitr: Pray for harmony, unity, success for each one",3,2
"3,992 pass the 2022 Bar Exams",10,9
Remulla: Other BuCor official tagged in Percy Lapid slay ‘presumed alive’,7,6
MANILA – The Philippines' Enhanced Defense Cooperation Agreement (EDCA) with the United States is aimed at improving the country's defensive capabilities and is not meant for war.,8,7
The acting chief of the Philippine National Police Drug Enforcement Group (PDEG) is coordinating with the Anti-Money Laundering Council (AMLC) into whether they could examine the bank accounts of the police officers allegedly involved in the controversial P6.7-billion drug bust last October.,7,6
PNP to beef up police presence in crime-prone barangays,7,6
A group of education workers expressed concern about the new curriculum for Kinder to Grade 10 noting that it will essentially weaken the sense of nationalism among learners in the primary years of schooling.,12,11
"Percy Lapid case: 3 names for dead ‘middleman,’ another person of interest identified",7,6
"Remulla in Geneva: Philippines looking at drug syndicates, not minor offenders",7,6
"President Ferdinand ""Bongbong"" Marcos Jr. has designated Bienvenido Rubio as Commissioner of the Bureau of Customs (BOC).",13,12
"MANILA, Philippines – Mayors across the Philippines presided over weddings of hundreds of couples on the week of Valentine’s Day, Tuesday, February 14.",10,9
"MANILA – The Senate will suggest a caucus with House of Representatives leaders to discuss issues on the proposed Charter change (Cha-cha), heeding the call of a senior congressman to refrain from airing their grievances in public.",5,4
"Embrace change or grow obsolete, Manila archbishop warns church",3,2
"MANILA, Philippines – After months of recording low infections, COVID-19 cases climbed again by 82% from June 13 to 19, data from the Department of Health (DOH) showed.",9,8
"President Ferdinand ""Bongbong"" Marcos Jr. has tasked the Department of Transportation (DOTr) to provide the necessary assistance to the passengers who may have been affected by the power outage that struck the Ninoy Aquino International Airport (NAIA) on Labor Day, the Presidential Communications Office (PCO) said.",10,9
Batangas solon says bayanihan needed in oil spill cleanup,11,10
"Marcos, Duterte post high trust, performance ratings in October Octa poll",12,11
DPWH sees economic boom with Negros Occidental's paved FMRs,1,0
More EDCA sites to cost taxpayers' money -Gabriela solon,1,0
DSWD main office resumes processing of aid for crisis-affected individuals,2,1
