text,code_frames,label
"After sanctioning more than 2,800 gay marriages this past week, San Francisco yesterday sued the State of California, challenging its ban on same-sex marriages on constitutional grounds.",5,4
Number of people sick due to Mindoro oil spill rises to 191 —DOH,9,8
8 Kudarat cops face murder raps for death of 3 students,7,6
"The World Health Organization (WHO) has reported a decline in new COVID-19 cases and deaths globally, according to its latest epidemiological update released on Wednesday.",9,8
"Wall St. dives, but gun firms smokin'",1,0
"""Hello there!"" she said. ""I'm with the Million Moms for Gun Control group, and we're looking for responsible gun owners.""
",12,11
US provided over $20M worth of assistance in Oriental Mindoro oil spill response —Galvez,2,1
Gatchalian wants Senate probe into PAGCOR's deal with third-party POGO auditor,13,12
Aiming at gun negligence,9,8
"The United States has provided $20 million worth of assistance for the response in the oil spill in Oriental Mindoro, Philippine Defense office-in-charge Carlito Galvez Jr. said Tuesday (Wednesday in Manila).",14,13
a safer alternative to regular cigarettes.,9,8
Bato: China cannot dictate on PH,14,13
DEATH PENALTY CASE: Jurors' doubts of Davis' guilt weigh heavily,4,3
"to class actions, to lawsuits by states and cities",5,4
Vehicle used in Aparri vice mayor ambush had stolen license plate —PNP,7,6
brief church service.,3,2
"MANILA, Philippines – Suspended lawmaker Arnulfo “Arnie” Teves, Negros Oriental 3rd District representative, on Thursday, April 20, denied speaking to Marvin Miranda, the alleged “co-mastermind” in the assassination of former governor Roel Degamo.",7,6
"One woman and 10 men were turned over to the U.S. Border Patrol station in Riviera Beach and were later taken to the Immigration and Naturalization Service in Miami, said Art Bullock, head of the local Border Patrol station.",8,7
"Despite pledges, PH banks continue to finance fossil fuel industry – report",1,0
"Chito Sta. Romana, Philippines’ envoy to China, dies at 74",15,14
 placed full-page advertisements in newspapers in states hosting the nation's first presidential contests.,11,10
Many Montgomery apartment buildings go smoke-free,6,5
"James Ferguson, the academy's president, said the death penalty isn't fair to poor defendants because they are often represented by inexperienced or even incompetent attorneys.",4,3
enying him the martyrdom that he so obviously sought,3,2
Young Immigrants Stage Citizenship Ceremony at the Capitol,11,10
"A retired Army colonel who sued his wife under the Clean Air Act to make her stop smoking has relented, saying she has given up cigarettes and ""been clean for a month.""",5,4
Stop sucking up to 'gun culture.',11,10
The Philippine National Police-Criminal Investigation and Detection Group (CIDG) on Tuesday filed three  against Negros Oriental Representative Arnie Teves before the Department of Justice for allegedly masterminding killings in 2019.,7,6
" In this case, and others on that state's death row, the victim was white and the convicted killer was black.",4,3
"A huge majority of teachers in the country reported that students are finding it difficult to concentrate on their studies due to ""summer heat"", according to a survey conducted by the Alliance of Concerned Teachers (ACT).",12,11
Raffy Tulfo vows to be ‘independent’ in Senate dominated by Marcos-Duterte allies,13,12
" Bigotry should never be enshrined in our law.
",4,3
"Bureau of Immigration (BI) operatives have arrested on Thursday, April 13, an overstaying British national operating an unlicensed resort for tourists in Coron, Palawan.",7,6
"INS officials say they don't know the exact reason for the most recent surge in demand. Offices in Fresno, Sacramento and San Francisco also have long lines - although the regular overnight wait in San Jose appears unusual.",2,1
"Marcos, Biden to have bilateral talks next month",14,13
"When he stayed Schlup's execution, Carnahan said Schlup's new claim ""should be viewed skeptically"" but also be ""treated seriously.""",5,4
"Since Sept. 11, in the name of security,",8,7
"The Philippines recorded 184 new COVID-19 cases, while the active tally rose to 9,119, according to the Department of Health (DOH) on Friday.",9,8
"The House of Representatives will vote by the end of this month on a bill that would give the District a full vote in the chamber, Majority Leader Steny H. Hoyer announced.

With backing from Hoyer (D-Md.) and other key lawmakers, the bid to add one seat for the District and another for Utah is expected to pass, legislators said. It would then go to the Senate, where its prospects are less certain.

The District government will form a task force to help implement reforms of its troubled emergency response system as part of a legal settlement with the family of a slain New York Times journalist whose case was poorly handled by police and ambulance workers.

",15,14
Gun ban is in voters' hands,12,11
"After rumors circulated last week that former first lady Imelda Marcos had passed away, current First Lady Liza Araneta-Marcos on Sunday posted a photo of herself next to her mother-in-law.",13,12
"MANILA – With the excessive fees charged by driving schools for the theoretical driving course (TDC) and practical driving course (PDC), acquiring a driver's license has  expensive that the Land Transportation vowed to adopt measures to make it more affordable.",10,9
LTO scraps prescribed medical exam for driver's license holders,10,9
"Tracker teams will be formed to look for the suspects linked to the disappearance of six sabungeros at the Manila Arena in 2022, Justice Secretary Jesus Crispin Remulla said on Thursday.",7,6
"Smokers, Owners Balk at Bar Ban",12,11
Voters in 20 states have approved,12,11
"The Marcos administration has moved to address the power crisis in Occidental Mindoro with the operation of at least three power stations that will be able to provide 24-hour electricity power service in the province, Communications Secretary Cheloy Garafil said.",2,1
"
The Relentless Flow of Guns",15,14
"Two  have urged the Philippine government to demand an apology over the “recurring cases” of murder, physical and financial abuse, maltreatment, and non-payment of monetary benefits to overseas Filipino workers (OFWs) in Kuwait.",7,6
"DAVAO CITY, Philippines – At the Bangkerohan public market, Nanette, a fruit vendor, was busy unloading a crate of mangosteens, which she would be selling for P50 a kilo.",10,9
"""The struggle for justice doesn't end with me,"" Davis said in a statement released yesterday. ""This struggle is for all the Troy Davises who came before me and all the ones who will come after me.",4,3
Robin Padilla wants economic provisions in constitution amended via con-ass,13,12
New California gun laws will mean more paperwork for store-owners,2,1
"No one hit the jackpot prizes for Ultra Lotto 6/58 and Super Lotto 6/49 in the evening draw of the Philippine Charity Sweepstakes Offices (PCSO) on Sunday, April 30.",15,14
MANILA – Speaker Ferdinand Martin G. Romualdez on Thursday expressed optimism that the  meeting between President Ferdinand R. Marcos Jr. and United States President Joe Biden will ultimately pay huge dividends for the Philippines in terms of more investment opportunities and jobs for Filipinos.,1,0
NBI nabs 4 for peddling fraudulent GCash accounts,7,6
"Frieda Bernstein, president of Missourians Against Handgun Violence, said: ""This is ridiculous. This is garbage. This is absolutely sick.",12,11
MANILA – The Chinese Embassy in Manila called out Washington DC on Friday for “discrediting” China’s economic relations with the Philippines.,14,13
Montgomery Snuffs Another Smoking Curb,15,14
A Broken System for Tracking Guns,8,7
"FLORIDIANS BACK SERVICE, CIGARETTE TAXES, POLL SAYS",12,11
"MANILA, Philippines – It’s impossible to talk about the state of democracy and its future without talking specifically about LGBTQ+ rights, especially during Pride Month.",4,3
Letter: Proposition 8 is a matter of prejudice,4,3
Marcos arrives in US for talks with Biden,14,13
"MANILA, Philippines – Some areas suspended classes for Thursday, January 19, amid rain from the shear line.",10,9
"Comelec allows COC filing for 2023 BSKE in malls, big public spaces for populated areas",13,12
"President Ferdinand ""Bongbong"" Marcos Jr. wants the Philippines to manufacture its own farm machineries in order to lessen the country's reliance to imports.",2,1
"Neri, Harry discuss likelihood of ICC arrest warrant vs. ex-president Duterte",7,6
DOE to release energy storage system policy on Feb 14,6,5
"""DNA proved I was wrong. It's a very sobering, troubling lesson to learn.""",3,2
Degamo lawyer claims 60 other Negros Oriental killings unsolved,7,6
Gay-spouse bias suit,4,3
"""We shouldn't have to go state after state after state -- it'll take forever,"" said gay marriage activist Billy Bradford of Castro Valley.",12,11
 a state with nearly half a million hunters,11,10
Cigarette taxes are gold rush for states,1,0
US Defense to PH: We always have your back; We’re family,14,13
"Bureau of Corrections sues Bantag for plunder, graft",7,6
Moms take on guns,12,11
"After 8 months, CPP confirms death of party leaders, the Tiamzons",13,12
Here’s how PBBM manages his time,15,14
 capital-punishment opponents,12,11
Build Better More' program showcased in Tokyo forum,14,13
Gun sellers unfriended,11,10
"MANILA – President Ferdinand R. Marcos Jr. returned to Manila Sunday night from a five-day official trip to Japan bringing home USD13 billion worth of investment pledges that will help boost the economy and generate around 24,000 jobs for Filipinos.",1,0
"MANILA, Philippines – In his first press conference after the presumptive win of his boss, president-in-waiting Ferdinand “Bongbong” Marcos Jr., spokesperson Vic Rodriguez ignored questions how the  Philippine chief diplomat can travel to the United States with a standing contempt order there worth $353 million.",13,12
 get hooked on tobacco and begin down the road of disease and suffering.,10,9
 It would be even better if the decision signaled a loosening of restrictions that have slowed the admission of refugees to America to a trickle since Sept.11.,2,1
"The city's smoking ban, adopted in 2001, prohibits smoking near playground areas, building entrances and ball fields, leaving smokers with the parking lot areas if they want to light up. The Greater Boca Raton Beach and Park District took that to the next level by placing a ban on its parks that became effective this month.

That means smoking is not allowed anywhere in Sugar Sand Park, Patch Reef Park and the Swim and Racquet Center.

In December, Sarasota County became the first county in the state to decree a ban, making it illegal to smoke on the county's beaches. Sarasota city officials followed it last month with a smoking ban at Lido Beach.

But what Boca Raton officials are thinking of doing now has failed in other areas as recently as a month ago, when Naples considered such a ban but rejected the idea.

The Martin County Commission also rejected a proposed smoking ban in all county parks and beaches four years ago.

Boca Raton officials said Monday that they first want to make sure it is legal to make such a recommendation before they formally propose it.",6,5
"The Philippine Coast Guard said Saturday that it will follow proper channels in releasing any information on its operations in the West Philippine Sea (WSP), to avoid weakening the county's position on matters concerning foreign policy.",8,7
"The Florida measure says any person ""has the right to stand his or her ground and meet force with force, including deadly force if he or she reasonably believes it is necessary to do so to prevent death or great bodily harm.""",6,5
"Grieving family, friends seek justice for John Matthew Salilig",7,6
MINORITY PASTORS BACK AMENDMENT 2,3,2
"Couric, who also executive produced, talked with the Daily News about why she spent two years making the movie.",11,10
Inside the immigration bill: Win for high-tech firms,1,0
7 JORDANIANS HELD AT CANADIAN BORDER ARE CLEARED OF TERRORISM,8,7
"Citizens themselves have weighed in on same-sex marriage in more than 30 states, and have ultimately rejected it in all of them. They did so most recently in North Carolina, where an amendment to the state constitution that bans same-sex marriage was passed earlier this year by a margin of 61 to 39.
",12,11
Vietnam veteran,8,7
 after a seven-day waiting period during which background checks are made.,8,7
Gun Owner of the Year contest loaded with hopefuls candidates;,11,10
"Almost three-quarters of African-Americans said the country is losing its ""moral compass"" by removing prayer in school and fighting the display of the Ten Commandments in public, as did 62.3 percent of respondents overall.",3,2
"Marcos, Malaysia PM Anwar meet in Malacañang for bilateral talks",14,13
BI to deport two Korean fugitives,7,6
"Gay marriage debate clouds real issue of equal treatment
",4,3
"The jury form asked whether Penry deliberately killed the woman, Pamela Moseley Carpenter; whether he was provoked; and whether he was a continuing threat to society. Jurors also were told that if other circumstances warranted a life sentence instead of death, they should answer ""no"" to one of those questions even if the actual answer was ""yes.""",5,4
Seven hundred jail guards at the  of the New Bilibid Prison (NBP) in Muntinlupa City were relieved of their posts and directed to undergo retraining for one month.,2,1
"MANILA, Philippines – The National Union of Peoples’ Lawyers (NUPL) on Tuesday, April 19, filed a request with the Court of Appeals (CA) to hold in contempt of court those behind the controversial TV interview of convicted kidnapper Jovito Palparan, as the Department of Justice (DOJ) is taking a while to review.",7,6
"St. Patrick's Day is not all shamrocks and celebrations, at least not for the thousands of undocumented Irish immigrants living in New York.
",11,10
51% of Filipinos expect COVID-19 crisis to end within 2022 – SWS,12,11
"MANILA, Philippines – After a record-breaking surge in infections driven by the highly contagious Omicron variant, virus epicenter Metro Manila is now deemed “moderate risk” for COVID-19, Health Undersecretary Maria Vergeire said on Friday, January 28.",9,8
initiative,6,5
"Proposal to postpone brgy, SK polls in Negros Oriental should be studied carefully —COMELEC",6,5
 he maintains he didn't commit,4,3
S.J. DISTRICTS FILE LAWSUIT AGAINST PROP. 187,5,4
Sokor envoy seeks DOJ help on deportation of 3 expats,14,13
"On Dec. 2, 1933, the day of their release, Wong said to her mother:

""Yee, I'm so happy to leave this jail. Angel Island is terrible. It is no place to put newcomers to Gum Saan (Gold Mountain).""",10,9
Villar bats for registry of skilled workers in every barangay,2,1
Parents were reminded by the Department of Health (DOH) to be cautious when their children are swimming in beaches or pools to avoid incidence of drowning.,9,8
"MANILA – Manila 3rd District Representative Joel Chua has filed a bill seeking to legalize and regulate the operation of motorcycles-for-hire, which is proven to be affordable, reliable, safe and convenient for",6,5
"China opposes new US, PH bilateral defense guidelines",14,13
BEACH SMOKING BANS HAILED,12,11
"MANILA, Philippines – The Senate blue  is  the filing of multiple  – including graft and plunder – against President Rodrigo Duterte’s former economic adviser Michael Yang, and government officials and executives linked to the pandemic deals with Pharmally Pharmaceutical Corporation.",7,6
"Conference participants canvassed Oakland neighborhoods Friday night in an effort to survey voters on the measure, which has begun to receive publicity in recent weeks",12,11
Lily Tomlin got married,11,10
"""I think I can sleep and not have nightmares, and maybe do better in my own bed,"" said the girl, who has a jagged pink scar across her neck. ""I had to sleep with my mom because (the nightmares) were bad.""",10,9
 He blames his conviction on a biased judge and an ineffective counsel.,4,3
Comelec allows OVP to continue COVID-19 programs 2 months since exemption bid,9,8
DISTRUST OF GOVERNMENT ISN'T UNIQUE TO THE NRA,12,11
"Two proposals to establish an Onion Research Institute as part of efforts to address the lack supply of onions in the country were raised in the Lower House, Tina Panganiban-Perez reported on ""Saksi.""",6,5
Kadiwa ng Pangulo' earns over P5-M in just 3 months,1,0
"2022 Bar passers take oath, sign Roll of Attorneys at PICC starting 10 am May 2",15,14
"MANILA, Philippines – After 36 years, Ferdinand Marcos Jr. is set to return to Malacañang, now as president of the Philippines.",13,12
Minister Sentenced to Death,3,2
" Timothy James McVeigh, convicted Monday in the Oklahoma City bombing",8,7
"""Governor Bush believes marriage is between a man and a woman and therefore does not believe in gay marriages,"" the statement said. He also opposed adoption by gay couples because ""he believes children ought to be adopted in families with a man and woman who are married.""",3,2
A father testifies of call as jet hit tower,5,4
IN PHOTOS: Face-to-face classes begin after a 2-year hiatus,10,9
MANILA – The Department of Tourism (DOT) on Tuesday  a newly signed air services agreement that would double passenger flights between the Philippines and Türkiye.,14,13
" ""A year from now, we will all have our veils or our tuxes on.""",11,10
 INNOCENT ENOUGH,15,14
THE NRA'S SHAMEFUL RHETORIC,3,2
"Immigration order helps Asians and Africans, too",4,3
"Guns, Anger and Nonsense in Oregon",10,9
"MANILA – The Philippine Charity Sweepstakes Office (PCSO) on Thursday reported that it has released PHP26.7 million in medical assistance to a total of 4,001 eligible beneficiaries nationwide from Feb. 20 to 23.",9,8
THIS IS 'THE REVOLUTION',11,10
The bottom line is that President Obama and Hillary Clinton want to bring unvetted Muslims to the country while doing their best to disarm the U.S.,8,7
"MANILA, Philippines – The House of Representatives passed on third and final reading a bill that provides stiffer penalties for game-fixing.",6,5
"CHR to PNP, DOJ: Release reports, results of your drug war probes",7,6
"Philippines expands 2nd COVID-19 booster rollout to seniors, health workers",9,8
How states with loose oversight export crime guns nationwide,14,13
Rodriguez: House to pursue Cha-Cha even though not a priority of Marcos,13,12
"but didn't have the stomach to look the slain man's son in the eye.
",3,2
"Prosecutors to seek death penalty in slaying of 2 women
",5,4
"MANILA, Philippines – Rappler columnist Jayeel Cornelio, director of the Development Studies Program at the Ateneo de Manila University, is among 10 recipients of The Outstanding Young Men (TOYM) for 2021, the Junior Chamber International (JCI) announced Friday, April 1.",15,14
"MANILA, Philippines – Change – at least in terms of administrative structure –  to Malacañang to ring in the New Year.",6,5
Rappler Recap: Court acquits Rappler of tax evasion,5,4
"MANILA, Philippines – United States Defense Secretary Lloyd Austin arrived in Manila on Tuesday night, January 31, with Washington set on further bolstering its defense partnership with its treaty ally, the Philippines.",14,13
Johnson said that he would seek life without parole.,5,4
'WE SIMPLY CANNOT REMAIN A NATION WITHOUT BORDERS',8,7
 it would be senseless to allow more to come in from abroad.,14,13
for a waiting period on handgun purchases.,8,7
CNN makes history with stunning event on gun violence,11,10
to level the playing field,4,3
"The Professional Regulation Commission (PRC) on Thursday, May 4, announced that only 4,139 examinees have passed the April 2023 Criminologist Licensure Examination.",15,14
So I do my best to under-stand where they are coming from.,11,10
seeking to encourage the State of California to discriminate.,4,3
HIGHLIGHTS: Marcos at APEC Summit in Thailand,14,13
"An alleged mastermind in the killing of Negros Oriental Governor Roel Degamo has been arrested by the National Bureau of Investigation, Justice Secretary Jesus Crispin Remulla announced Friday.",7,6
"DOH records 437 new COVID-19 cases; active tally rises to 9,480",9,8
APPEALS DENIED,5,4
"Unlike most other consumer product companies, tobacco makers rarely have been seriously harmed by image issues. Who actually reads those surgeon general's warning labels on cigarette packs?
",1,0
"
No-death deal in Ariz. shoots",5,4
2 Dozen Same-Sex Marriages in Midtown,15,14
"Police estimated 400,000 people marched through Chicago's business district and tens of thousands more rallied in New York and Los Angeles, as well as smaller American cities.",12,11
Over 5.6 million Filipino families living in poverty – DSWD,10,9
"There was still no winner for the jackpot prize of Mega Lotto 6/45 which amounted to P124,970,728.40 during the evening draw of the  Philippine Charity Sweepstakes Office (PCSO) on Monday, April 24.",15,14
"MANILA -- Justice secretary Jesus Crispin Remulla on Thursday said the government is gathering information for the possible filing  against those liable for the sinking of the MT Princess Empress which leaked its cargo of 800,000 liters of industrial oil.",7,6
"Marcos summons Chinese envoy over actions vs. PCG, Filipino fishermen",14,13
Philippine military welcomes first batch of T-129 ATAK choppers,8,7
"A German member of the Church of Scientology has been granted asylum in the United States after telling a judge she would be subjected to religious persecution if she went back home, according to the church.",5,4
"After House ultimatum lapses, Teves floats conspiracy theories in new video",13,12
"g $28-billion in punitive damages awarded to a former smoker to $28-million, saying the jury's award was excessive.",1,0
MONDAY MEMO COLUMN,15,14
"Like father, like son': Marcos excited to reenact dad's 1978 jumpball toss for FIBAWorld Cup 2023",13,12
Odds Against Gay Marriage Grow With Setback in Trenton,15,14
"Wayne McLaren, 51, Rodeo Rider and Model",11,10
"COCOPEA urges Senate, House to defer bicam on bill banning ‘no-exam-no-permit’",6,5
"A group of faith leaders, community activists and immigrants took upon themselves the unhappy task of marking the 12 months of this legislation that gave legal standing to the worst anti-immigrant prejudices and attitudes.",12,11
‘Maybe face masks will go’ by end-2022 if COVID-19 becomes endemic – DOH,9,8
" said Barbara Lautman, executive director of the Center to Prevent Handgun Violence, a public advocacy group.",12,11
 angering activists,12,11
"Among college students who responded to a survey of 119 four-year colleges or universities, 61 percent had tried a tobacco product, 46 percent had used tobacco in the last year and 33 percent had used it in the last month, the study said.",11,10
DOH: 54 Omicron subvariant XBB.1.9.1 cases detected in PH,9,8
"MANILA, Philippines – President Ferdinand Marcos Jr. has appointed Bureau of Internal Revenue (BIR) Deputy Commissioner Romeo Lumagui Jr. as the new  BIR chief.",13,12
"""Gun control supporters have the blood of little children on their hands.""",3,2
LGBT baby boomers face hurdles at retirement time,1,0
The Artist Visa Quota Fight,2,1
Gatchalian proposes LGUs' automatic income classification to improve public services,6,5
"Spoon, 'tabo', seasoning: Clarita Carlos' travel essentials make perfect sense",15,14
"Newly installed Philippine National Police (PNP) chief Police General Benjamin Acorda Jr. on Friday said he has ordered regional directors to conduct operations against rogue cops  ""at the lower level.""",8,7
"The Suffolk bill would ban the sale of herbal cigarettes to anyone under 18. It would require the posting of signs where herbal cigarettes are sold, stating: ""Sale of herbal cigarettes to persons under the age of 18 is prohibited under penalty of law.""",6,5
Gay marriage opposition group 'regrets' Nazi comparison,3,2
"ATTORNEYS MAKE PLEA FOR BYRD, GILMORE",5,4
Smoking In U.S. Declines Sharply,11,10
"New EDCA sites aim to protect entire PH, Galvez assures senators",8,7
Zubiri: PH-Japan strategic partnership is evolving to even higher levels,14,13
UP governance receives criticism after UP Diliman chancellorship appointment,13,12
I believe that marriage is a union between a man and a woman,3,2
JUDGE HACKS AWAY AT BIG TOBACCO'S DEFENSE,5,4
Atmosphere breeds fear on all sides,10,9
Holland & Knight has warned,12,11
on expanded gun background checks,8,7
"Nagipit siya pero hindi siya umatras. Biyernes, ika-6 ng Mayo, isinagawa ni Senator Panfilo Lacson ang kanyang miting de avance sa Carmona, Cavite.",13,12
"In 2022, more people felt poor in regions outside Metro Manila – SWS",12,11
MANILA – The Department of Budget and Management (DBM)  the news that the bill creating the proposed Maharlika Investment Fund (MIF) reached the Senate plenary on Monday.,6,5
"The seven-day positivity rate in the National Capital Region (NCR) soared to 18.8% as of May 1, according to independent monitoring group OCTA Research.",9,8
"For Gun Control, Nannies Will March With Moms",12,11
"The Technical Education and Skills Development Authority (TESDA) on Tuesday said it planned to provide the more than 2,000 oil spill affected fisherfolk of Oriental Mindoro with alternative livelihood training.",10,9
perhaps up to $ 1 more a pack.,1,0
and became the first woman executed in Florida in 150 years.,11,10
" The Rev. Laurie Hill, a  minister of the United Church of Christ, officiated.",3,2
"""What purpose can be served, except to punish David for the rest of his life? It seems like quite a bit of overreach,""",3,2
Selling Out With Cigarettes,3,2
"The number of people who have  sick due to the effects of the oil spill in Oriental Mindoro has increased to 191, the Department of Health (DOH) said on Tuesday.",9,8
The state-run Philippine Health Insurance Corporation (PhilHealth) called for additional funding for mental health services for children amid the increase in violent incidents and the emergence of mental health problems among school kids.,9,8
"RJR, B&W merger revitalizes old Winston-Salem cigarette plant",1,0
"Some of the nation's largest lenders don't finance gun purchases. Wells Fargo stopped the practice in 2004 for business reasons, company spokeswoman Lisa Westermann said. Citigroup doesn't finance firearm loans, says spokeswoman Liz Fogarty. Bank of America would not comment on whether it provides consumer financing for firearms.",1,0
"Negros Oriental 3rd district Rep. Arnolfo ""Arnie"" Teves Jr. has bragged about winning in the May 2022 elections despite campaigning only once.",13,12
Compassion is lacking in immigration bills,3,2
"""There is clearly a trend that's going on nationally toward more and more lenient concealed-carry laws over time, with less and less discretion for law enforcement,"" said Michael Siegel, a professor at the Boston University School of Public Health and the study's main author. ""Based on the findings of our paper, that suggests it is putting the public safety at risk.""",11,10
"Czech Prime Minister Petr Fiala  his support for the Philippine military modernization efforts as Prague sees Manila as among the countries ""very important"" to  its partner.",14,13
"The trends are already apparent. According to an investigative project by reporters at The Atlanta Journal-Constitution, juries have grown increasingly reluctant to impose the death penalty over the last five years, and prosecutors are taking capital cases to juries only about half as often as they did in the 1980s and '90s.",11,10
Some of the key changes,15,14
Historian Ambeth Ocampo mobbed by Marcos influencers for talking about history,13,12
A 4th Body Is Discovered in the Waters Off Queens,9,8
The Armed Forces of the Philippines and the Philippine National Police were urged to launch a crackdown on private armies across the country following the murder of Negros Oriental Governor Roel Degamo.,8,7
"MANILA, Philippines – Outgoing Vice President Leni Robredo is planning to replicate her free telemedicine platform Bayanihan E-Konsulta to serve various localities across the country even beyond the coronavirus pandemic.",9,8
"The Department of National Defense (DND) on Saturday objected to Chinese Ambassador Huang Xilian's claim that the Philippines was “stoking” geopolitical tensions by offering the United States access to its military bases near Taiwan.   ""The Department of National Defense takes exception to the statement of Chinese Ambassador to the Philippines Huang Xilian that the Philippines is meddling in the internal affairs of China concerning Taiwan,"" the agency's spokesperson, Arsenio Andolong, said in a statement.   In a separate statement, National Security Council spokesperson Assistant Director General Jonathan Malaya clarified that “the Philippines has no intention of interfering in the Taiwan issue and will not allow itself to be used by other countries to interfere in the said issue.”",8,7
"Poe hopes Congress overrides Duterte veto on SIM card, social media registration bill",6,5
"Lawyer still working, but under the gun",5,4
Senators outline immigration overhaul plan,13,12
"Fifty-nine percent of Americans polled oppose same-sex marriage, up 4 percentage points from last month.",12,11
"The ceremony that morning, the first wedding to take place in Castor's office, seemed surreal.
",11,10
"George Noeth used to be a smoker, but he quit two years ago.",10,9
FACES OF THE NRA,12,11
 to allow voters to decide,12,11
Alabama Surrenders,15,14
"Immigration law, 'Black Codes' not comparable",4,3
Senator Ronald “Bato” dela Rosa on Tuesday floated “revenge” as a possible reason behind the death of the alleged driver of the gray AUV that carried the body of hazing victim John Matthew Salilig before it was buried.,7,6
"
Critics see avarice in firm's new face",1,0
Returning Filipinos grapple with reverse culture shock,12,11
"Tens of thousands of mothers, grandmothers, daughters and other women and men filled the National Mall on Sunday to decry gun violence and rally for stricter gun control laws.",12,11
"
The results show 69% of Democrats said same-sex marriage should be legal, compared with 56% last year. Among independents, 59% were in favor, compared with 49% last year. Republican views on the issue didn't budge from the 28% who said they support gay marriage last year.",12,11
 The Jim Henson Co. withdrew the Muppets from promotional deals with the restaurant chain.,1,0
"An attorney for a group trying to halt the marriages called the city's move a delaying tactic. ""This is as much a maneuver to keep this in court and keep the issue alive as it is anything else,"" said Benjamin Bull, an attorney with the Alliance Defense Fund.",5,4
Liberty U. to allow firearms in dorms,10,9
"The Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) is not discounting the possibility that the looming El Niño could reach “strong” intensity by the end of 2023, which means its impact could be more severe than a mild event.",10,9
"Good Friends, Same Party but Legal Opponents
",5,4
"MANILA – Prosecutor General Benedicto Malcontento has approved the indictment of suspended Bureau of Corrections (BuCor) director general Gerald Bantag and 11 others for murder in connection with the killing of broadcaster Percival ""Ka Percy Lapid"" Mabasa in October last year.",7,6
The National Capital Region Police Office (NCRPO) has advised protesters to observe existing laws and ordinances of the local government units (LGUs) in the conduct of their programs for the May 1 Labor Day celebration.,7,6
"DOH to public schools: Open classroom windows, give time water break",9,8
"ITCZ to bring scattered rain showers in Mindanao, Palawan",10,9
"PHNOM PENH, Cambodia – When asked about the progress on the long-awaited Code of Conduct (COC) in the South China Sea, Philippine President Ferdinand Marcos Jr. first paused and sighed rather audibly.",14,13
"Machines with 13-inch screens and a ""send-to-all"" system are just some of the capabilities that Commission on Elections (Comelec) Chairman George Erwin Garcia disclosed for the 2025 elections in a bid to continuously ensure transparency.",2,1
Alliance links up to defend leaf quotos,1,0
"House Speaker Martin Romualdez has positively received the results of the latest Octa Research survey, which indicated Filipinos' trust and performance ratings for the highest-ranked government officials.",13,12
Cigarettes Can Take A Substantial Tax,1,0
"MANILA – The country’s daily average of new coronavirus disease 2019 (Covid-19) cases increased by 23 percent from April 10 to 16, the Department of Health (DOH) reported Monday.",9,8
Dry run for exclusive motorcycle lane starts March 9,10,9
"The two men in the ceremony, Larry Ellis and Jim Raymer, are  members of the United Church of Christ. That denomination allows  its ministers to officiate at same-sex unions. They asked Creech  to perform the ceremony, however, because he's well-known for  doing them.",3,2
"US stands with PH, calls out China for 'provocative and unsafe conduct' in South China Sea",14,13
Department of Health (DOH) officer-in-charge Maria Rosario Vergeire on Tuesday said she is now ready if and when she will be appointed as the next secretary of the department.,13,12
LIVESTREAM: VP Sara Duterte holds first media briefing as education secretary,13,12
"MANILA, Philippines – Most Filipinos – 89% – are satisfied with the way democracy currently exists in the Philippines, according to the Social Weather Stations 2022 annual review.",12,11
"They applied for marriage licenses Friday and - as expected - were turned down by the clerk of court. On Tuesday, Equality Florida filed the suit and held a news conference.",5,4
"Marcos Jr. spox deflects missing Picasso, threatens Bautista over 2016 elections",13,12
MANILA – Manila Water Company (Manila Water) has begun implementing measures to maximize production of its treatment plants and water sources as it prepares for the expected increase in demand during the summer months.,2,1
Publisher Arthur Sulzberger Jr. said the newspaper ran its first Page 1 editorial since 1920,11,10
Sen. Gatchalian raises possible statutory rape cases among teen moms,7,6
"""It's granting recognition to something that is strongly against biblical values,"" he said.",3,2
Have you ever been unavoidably exposed to cigarette smoke and blow blood clots out of your nose the next morning?,9,8
"A House-passed version of the Brady bill would end the waiting period in five years, in the hopes that a national instant background check system will be in place.",13,12
Roof's death sentence bucks national trend,11,10
"MANILA – President Ferdinand R. Marcos Jr. on Tuesday said his visit to Washington, D.C. was vital to strengthen the alliance between the Philippines and the United States, especially during ""turbulent times.""",14,13
Luli Arroyo is Marcos’ pick for Philippine ambassador to Austria,14,13
"""Out of respect for the families, and as a matter of common decency, we have given time for mourning, prayer and a full investigation of the facts before commenting,"" it said. ""The NRA is prepared to offer meaningful contributions to help make sure this never happens again.""",3,2
waiting periods,8,7
Prop 8,6,5
A proposed law that would allow people with permits to carry concealed guns ,8,7
"RIMARY
",4,3
FILIPINOS FRETTING OVER PROPOSED IMMIGRATION REFORM; SWEEPING LEGISLATION WOULD AFFECT GROUP MORE SERIOUSLY THAN OTHERS,10,9
"MANILA, Philippines – Philippine House lawmakers had a “frank and candid” discussion with their European counterparts on the issues of human rights abuses in the country, a ranking leader of the lower chamber said, but he told them not to use a consequential trade agreement as a negotiating tool.",4,3
A lower court was directed to order a retrial for Richey within 90 days or set him free.,5,4
On the side - Because you asked,15,14
The Department of Human Settlements and Urban Development (DHSUD) has signed an agreement with a party-list group for a collaboration in the housing program for overseas Filipino workers (OFWs).,10,9
